object_id,heat-days-score,timeperiod
18-323-00225,22.0,2022_07
18-323-00226,23.0,2022_07
18-323-00227,22.0,2022_07
18-323-00228,25.0,2022_07
18-324-00260,24.75,2022_07
18-323-00230,,2022_07
18-324-00231,26.0,2022_07
18-324-00232,22.0,2022_07
18-324-00233,22.333333333333332,2022_07
18-324-00234,24.0,2022_07
18-816-00235,,2022_07
18-816-00236,,2022_07
18-325-00237,,2022_07
18-325-00238,24.5,2022_07
18-325-00239,25.333333333333332,2022_07
18-326-00240,22.0,2022_07
18-326-00241,30.0,2022_07
18-326-00242,,2022_07
18-326-00243,,2022_07
18-326-00244,23.0,2022_07
18-326-00245,28.25,2022_07
18-326-00246,28.125,2022_07
18-326-00247,27.666666666666668,2022_07
18-755-00248,19.4,2022_07
18-756-00249,27.53846153846154,2022_07
18-756-00250,28.0,2022_07
18-756-00251,22.5,2022_07
18-757-00252,26.6,2022_07
18-757-00253,32.5,2022_07
18-757-00254,28.333333333333332,2022_07
18-759-00255,30.976190476190474,2022_07
18-758-00256,24.333333333333332,2022_07
18-758-00257,25.8,2022_07
18-816-00258,,2022_07
18-816-00259,26.25,2022_07
18-816-00261,26.428571428571427,2022_07
18-324-00262,22.666666666666668,2022_07
18-324-00263,29.0,2022_07
18-303-00264,24.5,2022_07
18-799-00265,24.5,2022_07
18-303-00266,19.5,2022_07
18-322-00267,23.0,2022_07
18-326-00268,27.333333333333332,2022_07
18-325-00269,26.571428571428573,2022_07
18-325-00270,25.22222222222222,2022_07
18-304-00271,25.625,2022_07
18-321-00272,19.333333333333332,2022_07
18-321-00273,21.0,2022_07
18-301-00274,29.0,2022_07
18-312-00276,24.5,2022_07
18-312-00277,23.5,2022_07
18-755-00278,23.5,2022_07
18-755-00279,17.833333333333332,2022_07
18-760-00280,25.0,2022_07
18-760-00281,25.90909090909091,2022_07
18-314-00275,28.729166666666668,2022_07
