object_id,heat-days-score,timeperiod
18-321-00211,17.571428571428573,2025_03
18-321-00212,21.428571428571427,2025_03
18-321-00213,21.75,2025_03
18-321-00214,21.5,2025_03
18-321-00215,20.666666666666668,2025_03
18-321-00216,21.571428571428573,2025_03
18-321-00217,18.0,2025_03
18-321-00218,12.0,2025_03
18-322-00219,18.0,2025_03
18-322-00220,21.0,2025_03
18-322-00221,21.0,2025_03
18-323-00222,11.0,2025_03
18-323-00223,14.666666666666666,2025_03
18-323-00224,19.333333333333332,2025_03
18-323-00225,15.0,2025_03
18-323-00226,11.0,2025_03
18-323-00227,11.0,2025_03
18-323-00228,11.0,2025_03
18-324-00260,10.5,2025_03
18-323-00230,,2025_03
18-324-00231,10.571428571428571,2025_03
18-324-00232,11.0,2025_03
18-324-00233,7.0,2025_03
18-324-00234,11.0,2025_03
18-816-00235,,2025_03
18-816-00236,,2025_03
18-325-00237,,2025_03
18-325-00238,11.5,2025_03
18-325-00239,15.833333333333334,2025_03
18-326-00240,10.0,2025_03
18-326-00241,9.75,2025_03
18-326-00242,,2025_03
18-326-00243,,2025_03
18-326-00244,8.0,2025_03
18-326-00245,13.25,2025_03
18-326-00246,13.25,2025_03
18-326-00247,10.333333333333334,2025_03
18-755-00248,10.0,2025_03
18-756-00249,15.307692307692308,2025_03
18-756-00250,13.571428571428571,2025_03
18-756-00251,11.25,2025_03
18-757-00252,22.6,2025_03
18-757-00253,23.5,2025_03
18-757-00254,21.25,2025_03
18-759-00255,19.404761904761905,2025_03
18-758-00256,16.666666666666668,2025_03
18-758-00257,18.8,2025_03
18-816-00258,,2025_03
18-816-00259,11.0,2025_03
18-816-00261,10.714285714285714,2025_03
18-324-00262,11.0,2025_03
18-324-00263,11.0,2025_03
18-303-00264,11.75,2025_03
18-799-00265,11.5,2025_03
18-303-00266,20.5,2025_03
18-322-00267,18.0,2025_03
18-326-00268,11.333333333333334,2025_03
18-325-00269,12.857142857142858,2025_03
18-325-00270,8.666666666666666,2025_03
18-304-00271,19.5,2025_03
18-321-00272,23.333333333333332,2025_03
18-321-00273,21.5,2025_03
18-301-00274,14.0,2025_03
18-312-00276,15.0,2025_03
18-312-00277,14.5,2025_03
18-755-00278,11.0,2025_03
18-755-00279,10.166666666666666,2025_03
18-760-00280,10.75,2025_03
18-760-00281,12.727272727272727,2025_03
18-314-00275,15.875,2025_03
