object_id,heat-days-score,timeperiod
18-324-00260,36.0,2025_09
18-323-00230,,2025_09
18-324-00231,35.42857142857143,2025_09
18-324-00232,38.0,2025_09
18-324-00233,24.333333333333332,2025_09
18-324-00234,35.0,2025_09
18-816-00235,,2025_09
18-816-00236,,2025_09
18-325-00237,,2025_09
18-325-00238,34.0,2025_09
18-325-00239,36.666666666666664,2025_09
18-326-00240,35.0,2025_09
18-326-00241,40.75,2025_09
18-326-00242,,2025_09
18-326-00243,,2025_09
18-326-00244,36.0,2025_09
18-326-00245,39.75,2025_09
18-326-00246,40.75,2025_09
18-326-00247,37.0,2025_09
18-755-00248,34.6,2025_09
18-756-00249,36.15384615384615,2025_09
18-756-00250,36.142857142857146,2025_09
18-756-00251,30.75,2025_09
18-757-00252,31.6,2025_09
18-757-00253,36.0,2025_09
18-757-00254,29.416666666666668,2025_09
18-759-00255,33.476190476190474,2025_09
18-758-00256,30.833333333333332,2025_09
18-758-00257,32.2,2025_09
18-816-00258,,2025_09
18-816-00259,39.0,2025_09
18-816-00261,40.142857142857146,2025_09
18-324-00262,36.666666666666664,2025_09
18-324-00263,37.0,2025_09
18-303-00264,33.75,2025_09
18-799-00265,35.0,2025_09
18-303-00266,33.0,2025_09
18-322-00267,37.0,2025_09
18-326-00268,37.666666666666664,2025_09
18-325-00269,34.42857142857143,2025_09
18-325-00270,35.44444444444444,2025_09
18-304-00271,37.0,2025_09
18-321-00272,35.666666666666664,2025_09
18-321-00273,34.833333333333336,2025_09
18-301-00274,31.5,2025_09
18-312-00276,34.5,2025_09
18-312-00277,36.0,2025_09
18-755-00278,36.833333333333336,2025_09
18-755-00279,31.666666666666668,2025_09
18-760-00280,37.25,2025_09
18-760-00281,39.36363636363637,2025_09
18-314-00275,30.875,2025_09
