subdistrict,year,month,heatwave_days_count
Kiratpur,2025,6,0
Kishanganj,2025,3,0
Kishanganj,2025,4,0
Kishanganj,2025,5,0
Kishanganj,2025,6,0
Kishanpur,2025,3,0
Kishanpur,2025,4,0
Kishanpur,2025,5,0
Kishanpur,2025,6,0
Kochadhamin,2025,3,0
Kochadhamin,2025,4,0
Kochadhamin,2025,5,0
Kochadhamin,2025,6,0
Kochas,2025,3,0
Kochas,2025,4,7
Kochas,2025,5,6
Kochas,2025,6,8
Koilwar,2025,3,0
Koilwar,2025,4,5
Koilwar,2025,5,5
Koilwar,2025,6,1
Konch,2025,3,0
Konch,2025,4,6
Konch,2025,5,8
Konch,2025,6,4
Korha,2025,3,0
Korha,2025,4,0
Korha,2025,5,0
Korha,2025,6,0
Kotwa,2025,3,0
Kotwa,2025,4,1
Kotwa,2025,5,0
Kotwa,2025,6,1
Krityanand Nagar,2025,3,0
Krityanand Nagar,2025,4,0
Krityanand Nagar,2025,5,0
Krityanand Nagar,2025,6,0
Kuchaikote,2025,3,0
Kuchaikote,2025,4,4
Kuchaikote,2025,5,3
Kuchaikote,2025,6,1
Kudra,2025,3,0
Kudra,2025,4,7
Kudra,2025,5,6
Kudra,2025,6,8
Kumarkhand,2025,3,0
Kumarkhand,2025,4,0
Kumarkhand,2025,5,0
Kumarkhand,2025,6,0
Kurhani,2025,3,0
Kurhani,2025,4,4
Kurhani,2025,5,2
Kurhani,2025,6,1
Kursakatta,2025,3,0
Kursakatta,2025,4,0
Kursakatta,2025,5,0
Kursakatta,2025,6,0
Kursela,2025,3,0
Kursela,2025,4,0
Kursela,2025,5,0
Kursela,2025,6,0
Kurtha,2025,3,0
Kurtha,2025,4,6
Kurtha,2025,5,7
Kurtha,2025,6,4
Kusheshwar Asthan,2025,3,0
Kusheshwar Asthan,2025,4,0
Kusheshwar Asthan,2025,5,0
Kusheshwar Asthan,2025,6,0
Kusheshwar Asthan Purbi,2025,3,0
Kusheshwar Asthan Purbi,2025,4,0
Kusheshwar Asthan Purbi,2025,5,0
Kusheshwar Asthan Purbi,2025,6,0
Kutumba,2025,3,0
Kutumba,2025,4,6
Kutumba,2025,5,4
Kutumba,2025,6,1
Ladania,2025,3,0
Ladania,2025,4,0
Ladania,2025,5,0
Ladania,2025,6,0
Lahladpur,2025,3,0
Lahladpur,2025,4,5
Lahladpur,2025,5,3
Lahladpur,2025,6,1
Lakhisarai,2025,3,0
Lakhisarai,2025,4,5
Lakhisarai,2025,5,3
Lakhisarai,2025,6,0
Lakhnaur,2025,3,0
Lakhnaur,2025,4,0
Lakhnaur,2025,5,0
Lakhnaur,2025,6,0
Lakri Nabiganj,2025,3,0
Lakri Nabiganj,2025,4,4
Lakri Nabiganj,2025,5,3
Lakri Nabiganj,2025,6,2
Lakshmipur,2025,3,0
Lakshmipur,2025,4,2
Lakshmipur,2025,5,1
Lakshmipur,2025,6,0
Lalganj,2025,3,0
Lalganj,2025,4,5
Lalganj,2025,5,4
Lalganj,2025,6,0
Laukaha,2025,3,0
Laukaha,2025,4,0
Laukaha,2025,5,0
Laukaha,2025,6,0
Laukahi,2025,3,0
Laukahi,2025,4,0
Laukahi,2025,5,0
Laukahi,2025,6,0
Lauriya,2025,3,0
Lauriya,2025,4,0
Lauriya,2025,5,0
Lauriya,2025,6,0
Madanpur,2025,3,0
Madanpur,2025,4,6
Madanpur,2025,5,6
Madanpur,2025,6,2
Madhepur,2025,3,0
Madhepur,2025,4,0
Madhepur,2025,5,0
Madhepur,2025,6,0
Madhepura,2025,3,0
Madhepura,2025,4,0
Madhepura,2025,5,0
Madhepura,2025,6,0
Madhuban,2025,3,0
Madhuban,2025,4,0
Madhuban,2025,5,0
Madhuban,2025,6,1
Madhubani,2025,3,0
Madhubani,2025,4,0
Madhubani,2025,5,0
Madhubani,2025,6,0
Madhwapur,2025,3,0
Madhwapur,2025,4,0
Madhwapur,2025,5,0
Madhwapur,2025,6,0
Maharajganj,2025,3,0
Maharajganj,2025,4,5
Maharajganj,2025,5,3
Maharajganj,2025,6,2
Mahishi,2025,3,0
Mahishi,2025,4,0
Mahishi,2025,5,0
Mahishi,2025,6,0
Mahnar,2025,3,0
Mahnar,2025,4,5
Mahnar,2025,5,5
Mahnar,2025,6,0
Mahua,2025,3,0
Mahua,2025,4,5
Mahua,2025,5,5
Mahua,2025,6,0
Mainatanr,2025,3,0
Mainatanr,2025,4,0
Mainatanr,2025,5,0
Mainatanr,2025,6,0
Mairwa,2025,3,0
Mairwa,2025,4,5
Mairwa,2025,5,3
Mairwa,2025,6,2
Majhaulia,2025,3,0
Majhaulia,2025,4,0
Majhaulia,2025,5,0
Majhaulia,2025,6,0
Majorganj,2025,3,0
Majorganj,2025,4,0
Majorganj,2025,5,0
Majorganj,2025,6,1
Maker,2025,3,0
Maker,2025,4,5
Maker,2025,5,4
Maker,2025,6,0
Makhdumpur,2025,3,0
Makhdumpur,2025,4,6
Makhdumpur,2025,5,7
Makhdumpur,2025,6,3
Maner,2025,3,0
Maner,2025,4,5
Maner,2025,5,5
Maner,2025,6,1
Manigachhi,2025,3,0
Manigachhi,2025,4,0
Manigachhi,2025,5,0
Manigachhi,2025,6,0
Manihari,2025,3,0
Manihari,2025,4,0
Manihari,2025,5,0
Manihari,2025,6,0
Manjha,2025,3,0
Manjha,2025,4,4
Manjha,2025,5,2
Manjha,2025,6,1
Manjhi,2025,3,0
Manjhi,2025,4,5
Manjhi,2025,5,3
Manjhi,2025,6,1
Manpur,2025,3,0
Manpur,2025,4,6
Manpur,2025,5,6
Manpur,2025,6,0
Mansahi,2025,3,0
Mansahi,2025,4,0
Mansahi,2025,5,0
Mansahi,2025,6,0
Mansi,2025,3,0
Mansi,2025,4,0
Mansi,2025,5,0
Mansi,2025,6,0
Mansurchak,2025,3,0
Mansurchak,2025,4,4
Mansurchak,2025,5,4
Mansurchak,2025,6,0
Marauna,2025,3,0
Marauna,2025,4,0
Marauna,2025,5,0
Marauna,2025,6,0
Marhaura,2025,3,0
Marhaura,2025,4,5
Marhaura,2025,5,3
Marhaura,2025,6,0
Marwan,2025,3,0
Marwan,2025,4,3
Marwan,2025,5,0
Marwan,2025,6,2
Masaurhi,2025,3,0
Masaurhi,2025,4,5
Masaurhi,2025,5,7
Masaurhi,2025,6,2
Mashrakh,2025,3,0
Mashrakh,2025,4,4
Mashrakh,2025,5,3
Mashrakh,2025,6,2
Matihani,2025,3,0
Matihani,2025,4,4
Matihani,2025,5,2
Matihani,2025,6,0
Mehsi,2025,3,0
Mehsi,2025,4,0
Mehsi,2025,5,0
Mehsi,2025,6,1
Meskaur,2025,3,0
Meskaur,2025,4,6
Meskaur,2025,5,5
Meskaur,2025,6,0
Minapur,2025,3,0
Minapur,2025,4,0
Minapur,2025,5,0
Minapur,2025,6,1
Modanganj,2025,3,0
Modanganj,2025,4,5
Modanganj,2025,5,7
Modanganj,2025,6,1
Mohania,2025,3,0
Mohania,2025,4,7
Mohania,2025,5,5
Mohania,2025,6,8
Mohanpur,2025,3,0
Mohanpur,2025,4,11
Mohanpur,2025,5,10
Mohanpur,2025,6,0
Mohiuddinagar,2025,3,0
Mohiuddinagar,2025,4,5
Mohiuddinagar,2025,5,5
Mohiuddinagar,2025,6,0
Mokameh,2025,3,0
Mokameh,2025,4,4
Mokameh,2025,5,4
Mokameh,2025,6,0
Morwa,2025,3,0
Morwa,2025,4,4
Morwa,2025,5,5
Morwa,2025,6,0
Motihari,2025,3,0
Motihari,2025,4,0
Motihari,2025,5,0
Motihari,2025,6,1
Muhra,2025,3,0
Muhra,2025,4,6
Muhra,2025,5,4
Muhra,2025,6,0
Munger,2025,3,0
Munger,2025,4,3
Munger,2025,5,0
Munger,2025,6,0
Murliganj,2025,3,0
Murliganj,2025,4,0
Murliganj,2025,5,0
Murliganj,2025,6,0
Musahri,2025,3,0
Musahri,2025,4,2
Musahri,2025,5,0
Musahri,2025,6,1
Nabinagar,2025,3,0
Nabinagar,2025,4,6
Nabinagar,2025,5,4
Nabinagar,2025,6,1
Nagar Nausa,2025,3,0
Nagar Nausa,2025,4,5
Nagar Nausa,2025,5,5
Nagar Nausa,2025,6,0
Nagra,2025,3,0
Nagra,2025,4,5
Nagra,2025,5,3
Nagra,2025,6,0
Nanpur,2025,3,0
Nanpur,2025,4,0
Nanpur,2025,5,0
Nanpur,2025,6,0
Naokothi,2025,3,0
Naokothi,2025,4,3
Naokothi,2025,5,1
Naokothi,2025,6,0
Narayanpur,2025,3,0
Narayanpur,2025,4,2
Narayanpur,2025,5,0
Narayanpur,2025,6,0
Nardiganj,2025,3,0
Nardiganj,2025,4,5
Nardiganj,2025,5,4
Nardiganj,2025,6,0
Narhat,2025,3,0
Narhat,2025,4,5
Narhat,2025,5,5
Narhat,2025,6,0
Narkatia,2025,3,0
Narkatia,2025,4,0
Narkatia,2025,5,0
Narkatia,2025,6,0
Narkatiaganj,2025,3,0
Narkatiaganj,2025,4,0
Narkatiaganj,2025,5,0
Narkatiaganj,2025,6,0
Narpatganj,2025,3,0
Narpatganj,2025,4,0
Narpatganj,2025,5,0
Narpatganj,2025,6,0
Nasriganj,2025,3,0
Nasriganj,2025,4,6
Nasriganj,2025,5,6
Nasriganj,2025,6,6
Nathnagar,2025,3,0
Nathnagar,2025,4,2
Nathnagar,2025,5,0
Nathnagar,2025,6,0
Naubatpur,2025,3,0
Naubatpur,2025,4,5
Naubatpur,2025,5,5
Naubatpur,2025,6,1
Naugachhia,2025,3,0
Naugachhia,2025,4,0
Naugachhia,2025,5,0
Naugachhia,2025,6,0
Nauhatta,2025,3,0
Nauhatta,2025,4,3
Nauhatta,2025,5,2
Nauhatta,2025,6,0
Nautan,2025,3,0
Nautan,2025,4,5
Nautan,2025,5,3
Nautan,2025,6,2
Nawada,2025,3,0
Nawada,2025,4,5
Nawada,2025,5,4
Nawada,2025,6,0
Nawanagar,2025,3,0
Nawanagar,2025,4,7
Nawanagar,2025,5,5
Nawanagar,2025,6,7
Neem Chak Bathani,2025,3,0
Neem Chak Bathani,2025,4,6
Neem Chak Bathani,2025,5,7
Neem Chak Bathani,2025,6,0
Nirmali,2025,3,0
Nirmali,2025,4,0
Nirmali,2025,5,0
Nirmali,2025,6,0
Nokha,2025,3,0
Nokha,2025,4,7
Nokha,2025,5,6
Nokha,2025,6,7
Noorsarai,2025,3,0
Noorsarai,2025,4,5
Noorsarai,2025,5,7
Noorsarai,2025,6,0
Nuaon,2025,3,0
Nuaon,2025,4,7
Nuaon,2025,5,5
Nuaon,2025,6,8
Obra,2025,3,0
Obra,2025,4,6
Obra,2025,5,7
Obra,2025,6,5
Pach Deuri,2025,3,0
Pach Deuri,2025,4,4
Pach Deuri,2025,5,3
Pach Deuri,2025,6,1
Pachrukhi,2025,3,0
Pachrukhi,2025,4,5
Pachrukhi,2025,5,3
Pachrukhi,2025,6,2
Paharpur,2025,3,0
Paharpur,2025,4,1
Paharpur,2025,5,0
Paharpur,2025,6,1
Pakri Dayal,2025,3,0
Pakri Dayal,2025,4,0
Pakri Dayal,2025,5,0
Pakri Dayal,2025,6,1
Pakribarawan,2025,3,0
Pakribarawan,2025,4,5
Pakribarawan,2025,5,4
Pakribarawan,2025,6,0
Palasi,2025,3,0
Palasi,2025,4,0
Palasi,2025,5,0
Palasi,2025,6,0
Paliganj,2025,3,0
Paliganj,2025,4,6
Paliganj,2025,5,7
Paliganj,2025,6,3
Panapur,2025,3,0
Panapur,2025,4,4
Panapur,2025,5,3
Panapur,2025,6,2
Pandarak,2025,3,0
Pandarak,2025,4,5
Pandarak,2025,5,5
Pandarak,2025,6,0
Pandaul,2025,3,0
Pandaul,2025,4,0
Pandaul,2025,5,0
Pandaul,2025,6,0
Paraiya,2025,3,0
Paraiya,2025,4,6
Paraiya,2025,5,7
Paraiya,2025,6,2
Parbalpur,2025,3,0
Parbalpur,2025,4,5
Parbalpur,2025,5,7
Parbalpur,2025,6,1
Parbatta,2025,3,0
Parbatta,2025,4,3
Parbatta,2025,5,0
Parbatta,2025,6,0
Parihar,2025,3,0
Parihar,2025,4,0
Parihar,2025,5,0
Parihar,2025,6,0
Paroo,2025,3,0
Paroo,2025,4,4
Paroo,2025,5,3
Paroo,2025,6,2
Parsa,2025,3,0
Parsa,2025,4,5
Parsa,2025,5,4
Parsa,2025,6,0
Parsauni,2025,3,0
Parsauni,2025,4,0
Parsauni,2025,5,0
Parsauni,2025,6,0
Patahi,2025,3,0
Patahi,2025,4,0
Patahi,2025,5,0
Patahi,2025,6,1
Patarghat,2025,3,0
Patarghat,2025,4,0
Patarghat,2025,5,0
Patarghat,2025,6,0
Patepur,2025,3,0
Patepur,2025,4,4
Patepur,2025,5,4
Patepur,2025,6,0
Paterhi Belsar,2025,3,0
Paterhi Belsar,2025,4,5
Paterhi Belsar,2025,5,3
Paterhi Belsar,2025,6,1
Patna Rural,2025,3,0
Patna Rural,2025,4,5
Patna Rural,2025,5,3
Patna Rural,2025,6,0
Patori,2025,3,0
Patori,2025,4,5
Patori,2025,5,5
Patori,2025,6,0
Phenhara,2025,3,0
Phenhara,2025,4,0
Phenhara,2025,5,0
Phenhara,2025,6,1
Phulidumar,2025,3,0
Phulidumar,2025,4,3
Phulidumar,2025,5,0
Phulidumar,2025,6,0
Phulparas,2025,3,0
Phulparas,2025,4,0
Phulparas,2025,5,0
Phulparas,2025,6,0
Phulwari,2025,3,0
Phulwari,2025,4,5
Phulwari,2025,5,5
Phulwari,2025,6,0
Phulwaria,2025,3,0
Phulwaria,2025,4,4
Phulwaria,2025,5,3
Phulwaria,2025,6,1
Pipariya,2025,3,0
Pipariya,2025,4,4
Pipariya,2025,5,3
Pipariya,2025,6,0
Pipra,2025,3,0
Pipra,2025,4,0
Pipra,2025,5,0
Pipra,2025,6,0
Piprakothi,2025,3,0
Piprakothi,2025,4,0
Piprakothi,2025,5,0
Piprakothi,2025,6,1
Piprarhi,2025,3,0
Piprarhi,2025,4,0
Piprarhi,2025,5,0
Piprarhi,2025,6,0
Piro,2025,3,0
Piro,2025,4,7
Piro,2025,5,6
Piro,2025,6,5
Pirpainti,2025,3,0
Pirpainti,2025,4,0
Pirpainti,2025,5,0
Pirpainti,2025,6,0
Pothia,2025,3,0
Pothia,2025,4,0
Pothia,2025,5,0
Pothia,2025,6,0
Pranpur,2025,3,0
Pranpur,2025,4,0
Pranpur,2025,5,0
Pranpur,2025,6,0
Pratapganj,2025,3,0
Pratapganj,2025,4,0
Pratapganj,2025,5,0
Pratapganj,2025,6,0
Punpun,2025,3,0
Punpun,2025,4,5
Punpun,2025,5,6
Punpun,2025,6,0
Pupri,2025,3,0
Pupri,2025,4,0
Pupri,2025,5,0
Pupri,2025,6,0
Puraini,2025,3,0
Puraini,2025,4,0
Puraini,2025,5,0
Puraini,2025,6,0
Purnahiya,2025,3,0
Purnahiya,2025,4,0
Purnahiya,2025,5,0
Purnahiya,2025,6,1
Purnia East,2025,3,0
Purnia East,2025,4,0
Purnia East,2025,5,0
Purnia East,2025,6,0
Pusa,2025,3,0
Pusa,2025,4,3
Pusa,2025,5,1
Pusa,2025,6,0
Rafiganj,2025,3,0
Rafiganj,2025,4,6
Rafiganj,2025,5,8
Rafiganj,2025,6,3
Raghopur,2025,3,0
Raghopur,2025,4,5
Raghopur,2025,5,5
Raghopur,2025,6,0
Raghunathpur,2025,3,0
Raghunathpur,2025,4,5
Raghunathpur,2025,5,2
Raghunathpur,2025,6,1
Rahui,2025,3,0
Rahui,2025,4,5
Rahui,2025,5,6
Rahui,2025,6,0
Raja Pakar,2025,3,0
Raja Pakar,2025,4,5
Raja Pakar,2025,5,5
Raja Pakar,2025,6,0
Rajauli,2025,3,0
Rajauli,2025,4,4
Rajauli,2025,5,0
Rajauli,2025,6,0
Rajaun,2025,3,0
Rajaun,2025,4,2
Rajaun,2025,5,0
Rajaun,2025,6,0
Rajgir,2025,3,0
Rajgir,2025,4,5
Rajgir,2025,5,6
Rajgir,2025,6,0
Rajnagar,2025,3,0
Rajnagar,2025,4,0
Rajnagar,2025,5,0
Rajnagar,2025,6,0
Rajpur,2025,3,0
Rajpur,2025,4,13
Rajpur,2025,5,11
Rajpur,2025,6,13
Ramgarh,2025,3,0
Ramgarh,2025,4,7
Ramgarh,2025,5,5
Ramgarh,2025,6,8
Ramgarh Chowk,2025,3,0
Ramgarh Chowk,2025,4,5
Ramgarh Chowk,2025,5,3
Ramgarh Chowk,2025,6,0
Ramgarhwa,2025,3,0
Ramgarhwa,2025,4,0
Ramgarhwa,2025,5,0
Ramgarhwa,2025,6,0
Ramnagar,2025,3,0
Ramnagar,2025,4,0
Ramnagar,2025,5,0
Ramnagar,2025,6,0
Rampur,2025,3,0
Rampur,2025,4,7
Rampur,2025,5,5
Rampur,2025,6,1
Rangra Chowk,2025,3,0
Rangra Chowk,2025,4,0
Rangra Chowk,2025,5,0
Rangra Chowk,2025,6,0
Raniganj,2025,3,0
Raniganj,2025,4,0
Raniganj,2025,5,0
Raniganj,2025,6,0
Ratni Faridpur,2025,3,0
Ratni Faridpur,2025,4,6
Ratni Faridpur,2025,5,7
Ratni Faridpur,2025,6,3
Raxaul,2025,3,0
Raxaul,2025,4,0
Raxaul,2025,5,0
Raxaul,2025,6,0
Revelganj,2025,3,0
Revelganj,2025,4,5
Revelganj,2025,5,4
Revelganj,2025,6,1
Riga,2025,3,0
Riga,2025,4,0
Riga,2025,5,0
Riga,2025,6,0
Roh,2025,3,0
Roh,2025,4,5
Roh,2025,5,2
Roh,2025,6,0
Rohtas,2025,3,0
Rohtas,2025,4,2
Rohtas,2025,5,0
Rohtas,2025,6,0
Rosera,2025,3,0
Rosera,2025,4,2
Rosera,2025,5,2
Rosera,2025,6,0
Runisaidpur,2025,3,0
Runisaidpur,2025,4,0
Runisaidpur,2025,5,0
Runisaidpur,2025,6,0
Rupauli,2025,3,0
Rupauli,2025,4,0
Rupauli,2025,5,0
Rupauli,2025,6,0
Sabour,2025,3,0
Sabour,2025,4,2
Sabour,2025,5,0
Sabour,2025,6,0
Sahar,2025,3,0
Sahar,2025,4,6
Sahar,2025,5,6
Sahar,2025,6,3
Sahdai Buzurg,2025,3,0
Sahdai Buzurg,2025,4,5
Sahdai Buzurg,2025,5,5
Sahdai Buzurg,2025,6,0
Sahebganj,2025,3,0
Sahebganj,2025,4,3
Sahebganj,2025,5,2
Sahebganj,2025,6,2
Sahebpur Kamal,2025,3,0
Sahebpur Kamal,2025,4,3
Sahebpur Kamal,2025,5,0
Sahebpur Kamal,2025,6,0
Sakra,2025,3,0
Sakra,2025,4,4
Sakra,2025,5,2
Sakra,2025,6,0
Salkhua,2025,3,0
Salkhua,2025,4,0
Salkhua,2025,5,0
Salkhua,2025,6,0
Samastipur,2025,3,0
Samastipur,2025,4,4
Samastipur,2025,5,3
Samastipur,2025,6,0
Sameli,2025,3,0
Sameli,2025,4,0
Sameli,2025,5,0
Sameli,2025,6,0
Sampatchak,2025,3,0
Sampatchak,2025,4,5
Sampatchak,2025,5,4
Sampatchak,2025,6,0
Sandesh,2025,3,0
Sandesh,2025,4,6
Sandesh,2025,5,6
Sandesh,2025,6,3
Sangrampur,2025,3,0
Sangrampur,2025,4,4
Sangrampur,2025,5,1
Sangrampur,2025,6,1
Sanjhauli,2025,3,0
Sanjhauli,2025,4,7
Sanjhauli,2025,5,6
Sanjhauli,2025,6,6
Saraigarh Bhaptiyahi,2025,3,0
Saraigarh Bhaptiyahi,2025,4,0
Saraigarh Bhaptiyahi,2025,5,0
Saraigarh Bhaptiyahi,2025,6,0
Sarairanjan,2025,3,0
Sarairanjan,2025,4,4
Sarairanjan,2025,5,5
Sarairanjan,2025,6,0
Saraiya,2025,3,0
Saraiya,2025,4,5
Saraiya,2025,5,3
Saraiya,2025,6,1
Sarmera,2025,3,0
Sarmera,2025,4,5
Sarmera,2025,5,5
Sarmera,2025,6,0
Sasaram,2025,3,0
Sasaram,2025,4,6
Sasaram,2025,5,4
Sasaram,2025,6,2
Satar Kataiya,2025,3,0
Satar Kataiya,2025,4,0
Satar Kataiya,2025,5,0
Satar Kataiya,2025,6,0
Saur Bazar,2025,3,0
Saur Bazar,2025,4,0
Saur Bazar,2025,5,0
Saur Bazar,2025,6,0
Shahkund,2025,3,0
Shahkund,2025,4,3
Shahkund,2025,5,0
Shahkund,2025,6,0
Shahpur,2025,3,0
Shahpur,2025,4,6
Shahpur,2025,5,5
Shahpur,2025,6,4
Shambhuganj,2025,3,0
Shambhuganj,2025,4,2
Shambhuganj,2025,5,0
Shambhuganj,2025,6,0
Shamho Akha Kurha,2025,3,0
Shamho Akha Kurha,2025,4,4
Shamho Akha Kurha,2025,5,2
Shamho Akha Kurha,2025,6,0
Shankarpur,2025,3,0
Shankarpur,2025,4,0
Shankarpur,2025,5,0
Shankarpur,2025,6,0
Sheikhpura,2025,3,0
Sheikhpura,2025,4,5
Sheikhpura,2025,5,4
Sheikhpura,2025,6,0
Shekhopur Sarai,2025,3,0
Shekhopur Sarai,2025,4,5
Shekhopur Sarai,2025,5,6
Shekhopur Sarai,2025,6,0
Sheohar,2025,3,0
Sheohar,2025,4,0
Sheohar,2025,5,0
Sheohar,2025,6,0
Sheosagar,2025,3,0
Sheosagar,2025,4,6
Sheosagar,2025,5,5
Sheosagar,2025,6,2
Sherghati,2025,3,0
Sherghati,2025,4,6
Sherghati,2025,5,5
Sherghati,2025,6,0
Shivaji Nagar,2025,3,0
Shivaji Nagar,2025,4,0
Shivaji Nagar,2025,5,0
Shivaji Nagar,2025,6,0
Sidhaw,2025,3,0
Sidhaw,2025,4,0
Sidhaw,2025,5,0
Sidhaw,2025,6,0
Sidhwalia,2025,3,0
Sidhwalia,2025,4,3
Sidhwalia,2025,5,2
Sidhwalia,2025,6,2
Sikandra,2025,3,0
Sikandra,2025,4,4
Sikandra,2025,5,2
Sikandra,2025,6,0
Sikta,2025,3,0
Sikta,2025,4,0
Sikta,2025,5,0
Sikta,2025,6,0
Sikti,2025,3,0
Sikti,2025,4,0
Sikti,2025,5,0
Sikti,2025,6,0
Silao,2025,3,0
Silao,2025,4,5
Silao,2025,5,6
Silao,2025,6,0
Simri,2025,3,0
Simri,2025,4,5
Simri,2025,5,5
Simri,2025,6,4
Simri Bakhtiarpur,2025,3,0
Simri Bakhtiarpur,2025,4,0
Simri Bakhtiarpur,2025,5,0
Simri Bakhtiarpur,2025,6,0
Singheshwar,2025,3,0
Singheshwar,2025,4,0
Singheshwar,2025,5,0
Singheshwar,2025,6,0
Singhia,2025,3,0
Singhia,2025,4,0
Singhia,2025,5,0
Singhia,2025,6,0
Singhwara,2025,3,0
Singhwara,2025,4,0
Singhwara,2025,5,0
Singhwara,2025,6,0
Sirdala,2025,3,0
Sirdala,2025,4,6
Sirdala,2025,5,5
Sirdala,2025,6,0
Siswan,2025,3,0
Siswan,2025,4,5
Siswan,2025,5,2
Siswan,2025,6,1
Siwan,2025,3,0
Siwan,2025,4,5
Siwan,2025,5,3
Siwan,2025,6,2
Sonbarsa,2025,3,0
Sonbarsa,2025,4,0
Sonbarsa,2025,5,0
Sonbarsa,2025,6,0
Sonbhadra Banshi Suryapur,2025,3,0
Sonbhadra Banshi Suryapur,2025,4,6
Sonbhadra Banshi Suryapur,2025,5,7
Sonbhadra Banshi Suryapur,2025,6,4
Sonepur,2025,3,0
Sonepur,2025,4,5
Sonepur,2025,5,3
Sonepur,2025,6,0
Sonhaula,2025,3,0
Sonhaula,2025,4,2
Sonhaula,2025,5,0
Sonhaula,2025,6,0
Sono,2025,3,0
Sono,2025,4,2
Sono,2025,5,0
Sono,2025,6,0
Srinagar,2025,3,0
Srinagar,2025,4,0
Srinagar,2025,5,0
Srinagar,2025,6,0
Sugauli,2025,3,0
Sugauli,2025,4,0
Sugauli,2025,5,0
Sugauli,2025,6,0
Sultanganj,2025,3,0
Sultanganj,2025,4,3
Sultanganj,2025,5,0
Sultanganj,2025,6,0
Supaul,2025,3,0
Supaul,2025,4,0
Supaul,2025,5,0
Supaul,2025,6,0
Suppi,2025,3,0
Suppi,2025,4,0
Suppi,2025,5,0
Suppi,2025,6,1
Surajgarha,2025,3,0
Surajgarha,2025,4,4
Surajgarha,2025,5,1
Surajgarha,2025,6,0
Sursand,2025,3,0
Sursand,2025,4,0
Sursand,2025,5,0
Sursand,2025,6,0
Suryapura,2025,3,0
Suryapura,2025,4,7
Suryapura,2025,5,6
Suryapura,2025,6,7
Tajpur,2025,3,0
Tajpur,2025,4,4
Tajpur,2025,5,3
Tajpur,2025,6,0
Tan Kuppa,2025,3,0
Tan Kuppa,2025,4,6
Tan Kuppa,2025,5,6
Tan Kuppa,2025,6,0
Taraiya,2025,3,0
Taraiya,2025,4,5
Taraiya,2025,5,3
Taraiya,2025,6,1
Tarapur,2025,3,0
Tarapur,2025,4,3
Tarapur,2025,5,0
Tarapur,2025,6,0
Tarari,2025,3,0
Tarari,2025,4,6
Tarari,2025,5,6
Tarari,2025,6,5
Tardih,2025,3,0
Tardih,2025,4,0
Tardih,2025,5,0
Tardih,2025,6,0
Tariani Chowk,2025,3,0
Tariani Chowk,2025,4,0
Tariani Chowk,2025,5,0
Tariani Chowk,2025,6,0
Teghra,2025,3,0
Teghra,2025,4,4
Teghra,2025,5,1
Teghra,2025,6,0
Terhagachh,2025,3,0
Terhagachh,2025,4,0
Terhagachh,2025,5,0
Terhagachh,2025,6,0
Tetaria,2025,3,0
Tetaria,2025,4,0
Tetaria,2025,5,0
Tetaria,2025,6,1
Tetiha Bambor,2025,3,0
Tetiha Bambor,2025,4,3
Tetiha Bambor,2025,5,1
Tetiha Bambor,2025,6,0
Thakrahan,2025,3,0
Thakrahan,2025,4,0
Thakrahan,2025,5,0
Thakrahan,2025,6,0
Thakurganj,2025,3,0
Thakurganj,2025,4,0
Thakurganj,2025,5,0
Thakurganj,2025,6,0
Tharthari,2025,3,0
Tharthari,2025,4,5
Tharthari,2025,5,6
Tharthari,2025,6,0
Thawe,2025,3,0
Thawe,2025,4,4
Thawe,2025,5,2
Thawe,2025,6,1
Tikari,2025,3,0
Tikari,2025,4,6
Tikari,2025,5,8
Tikari,2025,6,4
Tilouthu,2025,3,0
Tilouthu,2025,4,6
Tilouthu,2025,5,3
Tilouthu,2025,6,1
Tribeniganj,2025,3,0
Tribeniganj,2025,4,0
Tribeniganj,2025,5,0
Tribeniganj,2025,6,0
Turkaulia,2025,3,0
Turkaulia,2025,4,0
Turkaulia,2025,5,0
Turkaulia,2025,6,1
Uchkagaon,2025,3,0
Uchkagaon,2025,4,4
Uchkagaon,2025,5,3
Uchkagaon,2025,6,1
Udwant Nagar,2025,3,0
Udwant Nagar,2025,4,6
Udwant Nagar,2025,5,6
Udwant Nagar,2025,6,3
Ujiarpur,2025,3,0
Ujiarpur,2025,4,4
Ujiarpur,2025,5,4
Ujiarpur,2025,6,0
Vaishali,2025,3,0
Vaishali,2025,4,5
Vaishali,2025,5,4
Vaishali,2025,6,0
Vidyapati Nagar,2025,3,0
Vidyapati Nagar,2025,4,5
Vidyapati Nagar,2025,5,5
Vidyapati Nagar,2025,6,0
Warisaliganj,2025,3,0
Warisaliganj,2025,4,5
Warisaliganj,2025,5,4
Warisaliganj,2025,6,0
Warisnagar,2025,3,0
Warisnagar,2025,4,2
Warisnagar,2025,5,0
Warisnagar,2025,6,0
Wazirganj,2025,3,0
Wazirganj,2025,4,6
Wazirganj,2025,5,6
Wazirganj,2025,6,0
Ziradei,2025,3,0
Ziradei,2025,4,5
Ziradei,2025,5,3
Ziradei,2025,6,1
