dtname,nco_5_9_percent_estimated,object_id
Sundargarh,82,21-374-03576
Sundargarh,82,21-374-03577
Sundargarh,82,21-374-03578
Sundargarh,82,21-374-03579
Sundargarh,82,21-374-03580
Sundargarh,82,21-374-03581
Sundargarh,82,21-374-03582
Sundargarh,82,21-374-03583
Sundargarh,82,21-374-03584
Sundargarh,82,21-374-03585
Sundargarh,82,21-374-03586
Sundargarh,82,21-374-03587
Sundargarh,82,21-374-03588
Sundargarh,82,21-374-03589
