subdistrict,year,month,heatwave_days_count
Ghoswari,2025,4,5
Ghoswari,2025,5,5
Ghoswari,2025,6,0
Khusrupur,2020,3,0
Khusrupur,2020,4,0
Khusrupur,2020,5,2
Khusrupur,2020,6,0
Khusrupur,2021,3,0
Khusrupur,2021,4,0
Khusrupur,2021,5,0
Khusrupur,2021,6,0
Khusrupur,2022,3,0
Khusrupur,2022,4,10
Khusrupur,2022,5,0
Khusrupur,2022,6,3
Khusrupur,2023,3,0
Khusrupur,2023,4,7
Khusrupur,2023,5,1
Khusrupur,2023,6,13
Khusrupur,2024,3,0
Khusrupur,2024,4,9
Khusrupur,2024,5,9
Khusrupur,2024,6,11
Khusrupur,2025,3,0
Khusrupur,2025,4,5
Khusrupur,2025,5,5
Khusrupur,2025,6,0
Maner,2020,3,0
Maner,2020,4,0
Maner,2020,5,2
Maner,2020,6,0
Maner,2021,3,0
Maner,2021,4,2
Maner,2021,5,0
Maner,2021,6,0
Maner,2022,3,0
Maner,2022,4,10
Maner,2022,5,1
Maner,2022,6,5
Maner,2023,3,0
Maner,2023,4,7
Maner,2023,5,1
Maner,2023,6,17
Maner,2024,3,0
Maner,2024,4,9
Maner,2024,5,9
Maner,2024,6,15
Maner,2025,3,0
Maner,2025,4,5
Maner,2025,5,5
Maner,2025,6,1
Masaurhi,2020,3,0
Masaurhi,2020,4,0
Masaurhi,2020,5,3
Masaurhi,2020,6,0
Masaurhi,2021,3,1
Masaurhi,2021,4,3
Masaurhi,2021,5,1
Masaurhi,2021,6,0
Masaurhi,2022,3,0
Masaurhi,2022,4,12
Masaurhi,2022,5,5
Masaurhi,2022,6,8
Masaurhi,2023,3,0
Masaurhi,2023,4,7
Masaurhi,2023,5,5
Masaurhi,2023,6,17
Masaurhi,2024,3,0
Masaurhi,2024,4,10
Masaurhi,2024,5,12
Masaurhi,2024,6,17
Masaurhi,2025,3,0
Masaurhi,2025,4,5
Masaurhi,2025,5,7
Masaurhi,2025,6,2
Mokameh,2020,3,0
Mokameh,2020,4,0
Mokameh,2020,5,0
Mokameh,2020,6,0
Mokameh,2021,3,0
Mokameh,2021,4,0
Mokameh,2021,5,0
Mokameh,2021,6,0
Mokameh,2022,3,0
Mokameh,2022,4,5
Mokameh,2022,5,0
Mokameh,2022,6,0
Mokameh,2023,3,0
Mokameh,2023,4,6
Mokameh,2023,5,2
Mokameh,2023,6,14
Mokameh,2024,3,0
Mokameh,2024,4,8
Mokameh,2024,5,5
Mokameh,2024,6,5
Mokameh,2025,3,0
Mokameh,2025,4,4
Mokameh,2025,5,4
Mokameh,2025,6,0
Naubatpur,2020,3,0
Naubatpur,2020,4,0
Naubatpur,2020,5,3
Naubatpur,2020,6,0
Naubatpur,2021,3,0
Naubatpur,2021,4,3
Naubatpur,2021,5,0
Naubatpur,2021,6,0
Naubatpur,2022,3,0
Naubatpur,2022,4,11
Naubatpur,2022,5,2
Naubatpur,2022,6,5
Naubatpur,2023,3,0
Naubatpur,2023,4,7
Naubatpur,2023,5,2
Naubatpur,2023,6,17
Naubatpur,2024,3,0
Naubatpur,2024,4,9
Naubatpur,2024,5,11
Naubatpur,2024,6,16
Naubatpur,2025,3,0
Naubatpur,2025,4,5
Naubatpur,2025,5,5
Naubatpur,2025,6,1
Paliganj,2020,3,0
Paliganj,2020,4,0
Paliganj,2020,5,6
Paliganj,2020,6,0
Paliganj,2021,3,1
Paliganj,2021,4,4
Paliganj,2021,5,1
Paliganj,2021,6,0
Paliganj,2022,3,0
Paliganj,2022,4,12
Paliganj,2022,5,6
Paliganj,2022,6,12
Paliganj,2023,3,0
Paliganj,2023,4,7
Paliganj,2023,5,7
Paliganj,2023,6,17
Paliganj,2024,3,0
Paliganj,2024,4,11
Paliganj,2024,5,13
Paliganj,2024,6,17
Paliganj,2025,3,0
Paliganj,2025,4,6
Paliganj,2025,5,7
Paliganj,2025,6,3
Pandarak,2020,3,0
Pandarak,2020,4,0
Pandarak,2020,5,0
Pandarak,2020,6,0
Pandarak,2021,3,0
Pandarak,2021,4,0
Pandarak,2021,5,0
Pandarak,2021,6,0
Pandarak,2022,3,0
Pandarak,2022,4,8
Pandarak,2022,5,0
Pandarak,2022,6,0
Pandarak,2023,3,0
Pandarak,2023,4,6
Pandarak,2023,5,0
Pandarak,2023,6,11
Pandarak,2024,3,0
Pandarak,2024,4,9
Pandarak,2024,5,6
Pandarak,2024,6,8
Pandarak,2025,3,0
Pandarak,2025,4,5
Pandarak,2025,5,5
Pandarak,2025,6,0
Patna Rural,2020,3,0
Patna Rural,2020,4,0
Patna Rural,2020,5,2
Patna Rural,2020,6,0
Patna Rural,2021,3,0
Patna Rural,2021,4,1
Patna Rural,2021,5,0
Patna Rural,2021,6,0
Patna Rural,2022,3,0
Patna Rural,2022,4,10
Patna Rural,2022,5,0
Patna Rural,2022,6,3
Patna Rural,2023,3,0
Patna Rural,2023,4,7
Patna Rural,2023,5,0
Patna Rural,2023,6,14
Patna Rural,2024,3,0
Patna Rural,2024,4,9
Patna Rural,2024,5,8
Patna Rural,2024,6,12
Patna Rural,2025,3,0
Patna Rural,2025,4,5
Patna Rural,2025,5,3
Patna Rural,2025,6,0
Phulwari,2020,3,0
Phulwari,2020,4,0
Phulwari,2020,5,2
Phulwari,2020,6,0
Phulwari,2021,3,0
Phulwari,2021,4,1
Phulwari,2021,5,0
Phulwari,2021,6,0
Phulwari,2022,3,0
Phulwari,2022,4,10
Phulwari,2022,5,1
Phulwari,2022,6,5
Phulwari,2023,3,0
Phulwari,2023,4,7
Phulwari,2023,5,1
Phulwari,2023,6,16
Phulwari,2024,3,0
Phulwari,2024,4,9
Phulwari,2024,5,9
Phulwari,2024,6,13
Phulwari,2025,3,0
Phulwari,2025,4,5
Phulwari,2025,5,5
Phulwari,2025,6,0
Punpun,2020,3,0
Punpun,2020,4,0
Punpun,2020,5,2
Punpun,2020,6,0
Punpun,2021,3,0
Punpun,2021,4,3
Punpun,2021,5,0
Punpun,2021,6,0
Punpun,2022,3,0
Punpun,2022,4,10
Punpun,2022,5,2
Punpun,2022,6,5
Punpun,2023,3,0
Punpun,2023,4,7
Punpun,2023,5,2
Punpun,2023,6,17
Punpun,2024,3,0
Punpun,2024,4,10
Punpun,2024,5,12
Punpun,2024,6,15
Punpun,2025,3,0
Punpun,2025,4,5
Punpun,2025,5,6
Punpun,2025,6,0
Sampatchak,2020,3,0
Sampatchak,2020,4,0
Sampatchak,2020,5,2
Sampatchak,2020,6,0
Sampatchak,2021,3,0
Sampatchak,2021,4,1
Sampatchak,2021,5,0
Sampatchak,2021,6,0
Sampatchak,2022,3,0
Sampatchak,2022,4,10
Sampatchak,2022,5,0
Sampatchak,2022,6,3
Sampatchak,2023,3,0
Sampatchak,2023,4,7
Sampatchak,2023,5,0
Sampatchak,2023,6,15
Sampatchak,2024,3,0
Sampatchak,2024,4,9
Sampatchak,2024,5,8
Sampatchak,2024,6,13
Sampatchak,2025,3,0
Sampatchak,2025,4,5
Sampatchak,2025,5,4
Sampatchak,2025,6,0
