district,dtname,object-id,timeperiod,total-tender-awarded-value,heat-days-score,land-surface-temperature,sum-aged-population,sum-young-population,sum-population,health-centres-count,workers-affected-pct,avg-electricity,pct-ncd,heat-hazard,exposure,vulnerability,government-response,total-tender-awarded-value-fy-cumsum,heat-risk-score
DIBRUGARH,DIBRUGARH,18-310-00158,2025_07,0.0,29.818181818181817,2,10801.618999999948,14831.940000000002,192334.6062500002,25,81.66,9.333883140900683,6.0275,3,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00159,2025_07,0.0,29.5,2,14627.78199999989,20248.32699999999,249638.7000000002,8,81.66,11.346244227509208,6.0275,3,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00160,2025_07,0.0,32.25,2,8470.415000000037,11994.148,181049.5921875001,30,81.66,9.58611383709519,6.0275,3,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00161,2025_07,0.0,29.5,2,3922.3150000000023,5400.139000000003,255450.5375,26,81.66,12.425858035683111,6.0275,3,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00162,2025_07,0.0,28.4,2,8213.92200000002,11247.133000000016,183724.8890625001,32,81.66,9.215314230676618,6.0275,3,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00163,2025_07,0.0,28.5,2,8975.160000000033,12363.739999999998,198224.27812499995,20,81.66,9.569697116902674,6.0275,3,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00164,2025_07,0.0,26.285714285714285,2,16496.349999999977,22604.162999999993,252889.546875,28,81.66,10.054100038073482,6.0275,3,3,4,5,0.0,3
SIVASAGAR,SIVASAGAR,18-311-00165,2025_07,0.0,26.833333333333332,3,7870.867999999959,9640.975999999995,199664.6953125,27,82.09,9.51390511801823,6.945,3,3,1,5,0.0,3
SIVASAGAR,SIVASAGAR,18-311-00166,2025_07,0.0,26.833333333333332,3,14675.019999999902,17656.494000000006,187888.03125,36,82.09,10.841908706021558,6.945,3,3,1,5,0.0,3
SIVASAGAR,SIVASAGAR,18-311-00167,2025_07,0.0,26.6,3,9756.537999999942,11809.424999999996,155240.37500000003,36,82.09,10.38047551148987,6.945,3,3,1,5,0.0,3
SIVASAGAR,SIVASAGAR,18-311-00168,2025_07,0.0,29.75,3,15206.695000000063,18627.073999999993,242463.3765624999,44,82.09,10.775684549747664,6.945,3,3,1,5,0.0,3
JORHAT,JORHAT,18-312-00169,2025_07,0.0,28.8,3,8968.564000000013,9406.455999999993,158493.44218749995,23,73.71,7.948533649492005,7.529999999999999,3,3,1,5,0.0,3
JORHAT,JORHAT,18-312-00170,2025_07,0.0,30.0,3,12515.131000000169,13137.809000000008,270131.8218750001,33,73.71,8.68374592208789,7.529999999999999,3,3,1,5,0.0,3
JORHAT,JORHAT,18-312-00171,2025_07,0.0,30.25,3,10965.415999999968,11542.707999999997,160881.9187500002,9,73.71,11.63672131147541,7.529999999999999,3,3,1,5,0.0,3
GOLAGHAT,GOLAGHAT,18-313-00172,2025_07,0.0,34.45454545454545,2,13010.418000000063,18619.769,222028.5078125,23,73.24,8.517309425121644,6.09,4,3,4,5,0.0,4
GOLAGHAT,GOLAGHAT,18-313-00173,2025_07,0.0,30.6,2,10295.91300000006,14557.093000000052,129936.54296875,14,73.24,8.183741425066346,6.09,4,3,4,5,0.0,4
GOLAGHAT,GOLAGHAT,18-313-00174,2025_07,0.0,32.0,2,9180.12300000002,12270.948000000004,155662.2578125,30,73.24,9.92729823203618,6.09,4,3,4,5,0.0,4
GOLAGHAT,GOLAGHAT,18-313-00175,2025_07,0.0,32.8,2,27382.486000000034,36986.314,418273.1968750004,46,73.24,9.5910849578042,6.09,4,3,4,5,0.0,4
GOLAGHAT,GOLAGHAT,18-313-00176,2025_07,0.0,35.25,2,4486.280000000028,6506.695000000007,137983.97812499997,1,73.24,9.372753135911031,6.09,4,3,4,5,0.0,4
GOLAGHAT,GOLAGHAT,18-313-00177,2025_07,0.0,31.727272727272727,2,13541.045000000042,18765.435,263298.11406249995,39,73.24,7.227732136565102,6.09,4,3,4,5,0.0,4
KARBI ANGLONG,KARBI ANGLONG,18-314-00178,2025_07,0.0,35.411764705882355,2,19092.815000000177,43143.978,316255.0593750011,4,79.48,7.670665193212605,5.27,4,3,5,5,0.0,4
KARBI ANGLONG,KARBI ANGLONG,18-314-00179,2025_07,0.0,33.90909090909091,2,5264.184000000008,10709.511,106905.5796874999,5,79.48,7.850825270347182,5.27,4,3,5,5,0.0,4
DIMA HASAO,DIMA HASAO,18-315-00180,2025_07,0.0,29.08695652173913,2,3845.8610000000335,8750.640000000014,112971.9429687499,1,89.42,7.379294117647059,3.17,3,2,1,5,0.0,3
DIMA HASAO,DIMA HASAO,18-315-00181,2025_07,0.0,26.133333333333333,2,3386.3000000000466,7058.7119999999995,75015.01796874986,1,89.42,8.398017110418166,3.17,3,2,1,5,0.0,3
DIMA HASAO,DIMA HASAO,18-315-00182,2025_07,0.0,25.666666666666668,2,1962.80799999999,4249.979999999999,34705.18320312502,1,89.42,10.796453692848768,3.17,3,2,1,5,0.0,3
DIMA HASAO,DIMA HASAO,18-315-00183,2025_07,0.0,27.346153846153847,2,2866.889999999985,6296.019,74146.87265624997,1,89.42,6.016080402010051,3.17,3,2,1,5,0.0,3
CACHAR,CACHAR,18-316-00184,2025_07,0.0,26.2,2,16857.126999999862,27303.78899999999,334953.2156250002,21,69.81,9.64478642596429,4.282500000000001,3,5,1,3,16200000.0,3
CACHAR,CACHAR,18-316-00185,2025_07,9000000.0,28.454545454545453,2,47995.04300000006,76174.11099999992,765099.8062500004,71,69.81,10.138569340980508,4.282500000000001,3,5,1,3,16200000.0,3
CACHAR,CACHAR,18-316-00186,2025_07,0.0,25.0,2,11165.850000000091,17773.36499999999,190057.15625,9,69.81,11.475855130784709,4.282500000000001,3,5,1,3,16200000.0,3
CACHAR,CACHAR,18-316-00187,2025_07,0.0,27.076923076923077,2,20504.601000000024,32676.549,381905.42812500056,38,69.81,7.029768027202652,4.282500000000001,3,5,1,3,16200000.0,3
CACHAR,CACHAR,18-316-00188,2025_07,0.0,26.333333333333332,2,23300.148999999976,36647.476000000024,504891.1312500015,37,69.81,10.568346451988708,4.282500000000001,3,5,1,3,16200000.0,3
KARIMGANJ,KARIMGANJ,18-317-00189,2025_07,0.0,26.5,2,20969.74099999992,38609.58700000006,347434.10312499944,14,76.88,12.672539817264964,3.51,2,4,5,5,0.0,3
KARIMGANJ,KARIMGANJ,18-317-00190,2025_07,0.0,26.333333333333332,2,10113.582999999984,18452.652,173117.7999999998,13,76.88,12.155445942602672,3.51,2,4,5,5,0.0,3
KARIMGANJ,KARIMGANJ,18-317-00191,2025_07,0.0,24.6,2,16275.172999999952,29695.343999999925,271079.3781249998,11,76.88,8.879485406003596,3.51,2,4,5,5,0.0,3
KARIMGANJ,KARIMGANJ,18-317-00192,2025_07,0.0,21.0,2,24754.10499999998,43549.40700000001,295655.5437500002,28,76.88,7.611702889897301,3.51,2,4,5,5,0.0,3
KARIMGANJ,KARIMGANJ,18-317-00193,2025_07,0.0,24.333333333333332,2,22031.835999999897,40272.74199999997,362206.05000000075,30,76.88,7.530012044235191,3.51,2,4,5,5,0.0,3
HAILAKANDI,HAILAKANDI,18-318-00194,2025_07,0.0,30.0,1,4411.488000000012,8737.935999999987,128452.7609374998,15,79.86,9.869985833581866,6.115,3,3,3,2,18875700.0,3
HAILAKANDI,HAILAKANDI,18-318-00195,2025_07,18875700.0,31.5,1,6495.93200000003,13029.40499999997,179158.7984374999,16,79.86,10.76488741182854,6.115,3,3,3,2,18875700.0,3
HAILAKANDI,HAILAKANDI,18-318-00196,2025_07,0.0,25.833333333333332,1,10597.477000000072,21183.75800000003,273515.71562499925,20,79.86,9.910639768226885,6.115,3,3,3,2,18875700.0,3
HAILAKANDI,HAILAKANDI,18-318-00197,2025_07,0.0,20.6,1,10531.746000000045,20814.857000000015,214759.50624999963,36,79.86,7.395735925050346,6.115,3,3,3,2,18875700.0,3
BONGAIGAON,BONGAIGAON,18-319-00198,2025_07,0.0,24.5,3,3222.3250000000116,5746.072,150701.1671874998,13,59.85,10.414518978858222,4.3625,2,2,2,5,0.0,2
BONGAIGAON,BONGAIGAON,18-319-00199,2025_07,0.0,25.666666666666668,3,5602.559000000008,10298.332000000002,137632.1703125001,17,59.85,8.033605332004484,4.3625,2,2,2,5,0.0,2
BONGAIGAON,BONGAIGAON,18-319-00200,2025_07,0.0,25.0,3,21364.128000000022,39047.73599999992,342541.875,35,59.85,7.891179753752853,4.3625,2,2,2,5,0.0,2
BONGAIGAON,BONGAIGAON,18-319-00201,2025_07,0.0,25.5,3,4687.947000000044,8499.458999999995,60149.65390625002,5,59.85,11.587693852504742,4.3625,2,2,2,5,0.0,2
BONGAIGAON,BONGAIGAON,18-319-00202,2025_07,0.0,24.5,3,3675.790000000008,6663.588999999993,139120.6734374999,18,59.85,7.662579644041098,4.3625,2,2,2,5,0.0,2
CHIRANG,CHIRANG,18-320-00203,2025_07,0.0,27.0,4,456.8620000000001,774.7480000000069,8506.571972656297,1,85.96,9.42749882684186,4.5825,2,2,4,5,2000000.0,3
CHIRANG,CHIRANG,18-320-00204,2025_07,0.0,0.0,4,800.4160000000011,1252.774000000005,20568.79023437499,1,85.96,6.0,4.5825,2,2,4,5,2000000.0,3
CHIRANG,CHIRANG,18-320-00205,2025_07,0.0,29.9,4,7551.760999999999,13625.978999999992,126111.8429687498,19,85.96,7.445025623649993,4.5825,2,2,4,5,2000000.0,3
CHIRANG,CHIRANG,18-320-00206,2025_07,0.0,29.0,4,6094.600000000035,11021.218999999996,118056.94609374995,18,85.96,9.28129999686294,4.5825,2,2,4,5,2000000.0,3
CHIRANG,CHIRANG,18-320-00207,2025_07,0.0,27.636363636363637,4,20100.28700000001,36410.79000000001,349578.078125,29,85.96,9.052901203399816,4.5825,2,2,4,5,2000000.0,3
KAMRUP,KAMRUP,18-321-00208,2025_07,0.0,24.0,4,6197.121999999974,8247.641000000003,195348.4812500002,24,61.86,11.29005784159521,5.825,2,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00209,2025_07,0.0,21.0,4,2333.5809999999765,3139.9120000000003,55230.76484374993,5,61.86,10.75661514278229,5.825,2,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00210,2025_07,0.0,20.0,4,7875.687000000035,10582.159999999987,212768.9968750002,39,61.86,11.273177828188183,5.825,2,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00211,2025_07,0.0,20.142857142857142,4,2917.0509999999776,3913.1730000000007,74959.23828125,35,61.86,9.389575033200533,5.825,2,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00212,2025_07,0.0,29.0,4,5448.407999999996,7664.904999999999,140596.83281249995,30,61.86,9.227140227063517,5.825,2,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00213,2025_07,0.0,24.75,4,7950.14300000004,10781.71699999999,195183.4609375,10,61.86,8.831572132653914,5.825,2,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00214,2025_07,0.0,25.5,4,12754.70399999991,17649.613000000012,128400.08203125,16,61.86,8.87807853427243,5.825,2,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00215,2025_07,0.0,26.333333333333332,4,7340.767999999982,10241.84599999999,113354.4703124999,12,61.86,9.155390026898408,5.825,2,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00216,2025_07,0.0,33.57142857142857,4,2757.043000000005,3743.5679999999993,97837.70390624995,28,61.86,9.161667748437129,5.825,2,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00217,2025_07,0.0,22.0,4,830.176999999996,1130.0160000000033,46742.67539062491,15,61.86,11.543307086614174,5.825,2,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00218,2025_07,0.0,30.0,4,1858.6419999999923,2520.765999999996,52159.22812499991,2,61.86,11.903068679980516,5.825,2,2,1,5,0.0,2
KAMRUP METRO,KAMRUP METRO,18-322-00219,2025_07,0.0,23.0,4,28053.360000000102,31744.106,578520.1062500002,1,40.36,19.464597924143952,0.0,3,4,1,4,10138012.66,3
KAMRUP METRO,KAMRUP METRO,18-322-00220,2025_07,0.0,28.625,4,4301.198000000033,4827.393999999997,200824.6921875002,42,40.36,8.77042009730539,0.0,3,4,1,4,10138012.66,3
KAMRUP METRO,KAMRUP METRO,18-322-00221,2025_07,0.0,28.0,4,1826.1469999999972,2003.8369999999995,63971.22617187491,7,40.36,10.23603060514723,0.0,3,4,1,4,10138012.66,3
NALBARI,NALBARI,18-323-00222,2025_07,0.0,23.0,4,3586.2759999999835,4059.999,66095.81718750001,15,47.21,10.29011786038078,6.945,2,2,1,5,0.0,2
NALBARI,NALBARI,18-323-00223,2025_07,0.0,21.333333333333332,4,2519.7060000000056,2747.488000000005,114717.02031249995,35,47.21,10.107390210370678,6.945,2,2,1,5,0.0,2
NALBARI,NALBARI,18-323-00224,2025_07,0.0,20.666666666666668,4,15158.006999999983,16350.958,254442.9624999999,28,47.21,8.7668710139912,6.945,2,2,1,5,0.0,2
NALBARI,NALBARI,18-323-00225,2025_07,0.0,21.0,4,7212.440000000002,7772.295000000013,145270.2453124998,21,47.21,14.340836885980394,6.945,2,2,1,5,0.0,2
NALBARI,NALBARI,18-323-00226,2025_07,0.0,24.0,4,6296.059000000008,6575.84599999999,174970.5453125001,19,47.21,12.204614983280765,6.945,2,2,1,5,0.0,2
NALBARI,NALBARI,18-323-00227,2025_07,0.0,26.0,4,1203.0809999999983,1275.1949999999997,47360.88203125005,3,47.21,9.391899000526038,6.945,2,2,1,5,0.0,2
NALBARI,NALBARI,18-323-00228,2025_07,0.0,35.0,4,9933.880000000005,10864.939000000011,167018.37343750056,20,47.21,12.64855767853562,6.945,2,2,1,5,0.0,2
BAKSA,BAKSA,18-324-00260,2025_07,0.0,29.0,4,1984.603999999992,2650.7779999999993,77280.95625000005,14,81.84,7.96390433324508,5.680000000000001,3,2,1,5,0.0,3
NALBARI,NALBARI,18-323-00230,2025_07,0.0,0.0,4,446.1749999999993,477.2360000000001,11139.976367187495,1,47.21,6.0,6.945,2,2,1,5,0.0,2
BAKSA,BAKSA,18-324-00231,2025_07,0.0,28.571428571428573,4,5682.690000000002,7579.700000000004,177522.5828125002,14,81.84,7.770237592599701,5.680000000000001,3,2,1,5,0.0,3
BAKSA,BAKSA,18-324-00232,2025_07,0.0,27.0,4,3407.50900000002,4325.652000000002,40227.81484374998,6,81.84,13.911290322580646,5.680000000000001,3,2,1,5,0.0,3
BAKSA,BAKSA,18-324-00233,2025_07,0.0,17.0,4,3759.043000000005,5046.911,106807.7164062499,23,81.84,7.205551532705769,5.680000000000001,3,2,1,5,0.0,3
BAKSA,BAKSA,18-324-00234,2025_07,0.0,26.0,4,3168.1100000000006,3958.754000000001,81202.73515625001,12,81.84,8.45694966190834,5.680000000000001,3,2,1,5,0.0,3
BAKSA,TAMULPUR,18-816-00235,2025_07,0.0,0.0,5,225.21200000000044,288.3820000000014,6439.224853515625,2,81.84,9.199794848415774,5.680000000000001,1,2,1,5,0.0,2
BAKSA,TAMULPUR,18-816-00236,2025_07,0.0,0.0,5,186.15799999999945,349.20700000000033,6609.095166015624,1,81.84,20.0,5.680000000000001,1,2,1,5,0.0,2
DARRANG,DARRANG,18-325-00237,2025_07,0.0,0.0,4,977.398000000001,1850.7769999999944,18573.952929687453,7,85.43,8.193068254305762,3.61,2,3,3,5,0.0,3
DARRANG,DARRANG,18-325-00238,2025_07,0.0,30.5,4,2446.146000000008,4412.606,85548.72031250002,21,85.43,8.794089776436318,3.61,2,3,3,5,0.0,3
DARRANG,DARRANG,18-325-00239,2025_07,0.0,22.333333333333332,4,11737.157000000008,21150.714000000036,151370.21250000037,36,85.43,8.718305526401506,3.61,2,3,3,5,0.0,3
UDALGURI,UDALGURI,18-326-00240,2025_07,0.0,35.0,5,1010.839,1610.594000000001,15987.287402343749,1,80.43,10.525857376156775,5.602499999999999,3,2,5,5,0.0,4
UDALGURI,UDALGURI,18-326-00241,2025_07,0.0,36.0,5,4967.929000000004,8228.693999999989,73629.5234375,3,80.43,7.645069144108068,5.602499999999999,3,2,5,5,0.0,4
UDALGURI,UDALGURI,18-326-00242,2025_07,0.0,0.0,5,0.730000000000004,1.2039999999999864,160.24262695312518,1,80.43,8.335555858739019,5.602499999999999,3,2,5,5,0.0,4
UDALGURI,UDALGURI,18-326-00243,2025_07,0.0,0.0,5,149.34900000000016,284.5609999999997,3077.6581298828096,1,80.43,8.335555858739019,5.602499999999999,3,2,5,5,0.0,4
UDALGURI,UDALGURI,18-326-00244,2025_07,0.0,33.0,5,1877.6929999999993,3536.0380000000005,65310.97499999998,3,80.43,8.696490673411319,5.602499999999999,3,2,5,5,0.0,4
UDALGURI,UDALGURI,18-326-00245,2025_07,0.0,39.625,5,12062.375,19020.52700000001,256017.37031250005,1,80.43,8.60542923835048,5.602499999999999,3,2,5,5,0.0,4
UDALGURI,UDALGURI,18-326-00246,2025_07,0.0,40.0,5,14596.15399999998,23023.444999999996,259059.0234375,1,80.43,7.365098985997103,5.602499999999999,3,2,5,5,0.0,4
UDALGURI,UDALGURI,18-326-00247,2025_07,0.0,36.333333333333336,5,6253.127000000037,10041.765,130456.065625,1,80.43,7.190589828759393,5.602499999999999,3,2,5,5,0.0,4
CHARAIDEO,CHARAIDEO,18-755-00248,2025_07,0.0,26.8,3,7060.248000000021,8673.225000000002,168227.0,21,97.38,8.43121083827265,4.3325,3,2,1,5,0.0,3
BISWANATH,BISWANATH,18-756-00249,2025_07,0.0,38.07692307692308,3,23301.428000000073,37204.13600000003,403472.0531249996,38,55.39,9.43528364177923,5.3975,4,3,1,5,0.0,4
BISWANATH,BISWANATH,18-756-00250,2025_07,0.0,35.857142857142854,3,4505.991999999998,7145.304999999997,146892.7578125,36,55.39,8.524031669897171,5.3975,4,3,1,5,0.0,4
BISWANATH,BISWANATH,18-756-00251,2025_07,0.0,28.5,3,6933.9529999999795,11050.488000000005,120712.18203124998,26,55.39,8.72749183006536,5.3975,4,3,1,5,0.0,4
HOJAI,HOJAI,18-757-00252,2025_07,0.0,31.0,2,9629.381999999983,17341.12599999999,337483.87812500075,19,75.41,9.454913964262078,7.420000000000001,4,5,5,1,33006880.0,4
HOJAI,HOJAI,18-757-00253,2025_07,0.0,30.75,2,13180.001000000047,23648.435,217464.7765624998,20,75.41,6.687779139574981,7.420000000000001,4,5,5,1,33006880.0,4
HOJAI,HOJAI,18-757-00254,2025_07,0.0,28.0,2,29390.983000000007,52971.814999999944,603931.8187499996,52,75.41,7.861142516313396,7.420000000000001,4,5,5,1,33006880.0,4
WEST KARBI ANGLONG,WEST KARBI ANGLONG,18-759-00255,2025_07,0.0,35.714285714285715,2,26698.533000000058,56406.59000000008,376336.7937500002,25,95.44,5.848965398651101,2.96,5,5,3,5,0.0,5
SOUTH SALMARA MANCACHAR,SOUTH SALMARA MANCACHAR,18-758-00256,2025_07,0.0,29.5,2,1930.991000000009,4653.657999999996,191438.1328125,35,84.29,2.9293416402084707,3.2299999999999995,3,4,2,5,0.0,3
SOUTH SALMARA MANCACHAR,SOUTH SALMARA MANCACHAR,18-758-00257,2025_07,0.0,28.6,2,24971.28700000001,55963.13399999996,374085.78125,34,84.29,10.400629021573014,3.2299999999999995,3,4,2,5,0.0,3
BAKSA,TAMULPUR,18-816-00258,2025_07,0.0,0.0,5,831.4110000000073,1041.3550000000014,15089.987695312506,2,81.84,11.551837196127943,5.680000000000001,1,2,1,5,0.0,2
BAKSA,TAMULPUR,18-816-00259,2025_07,0.0,33.25,5,6432.782999999996,8686.000000000007,176755.9671875001,31,81.84,7.480381789094064,5.680000000000001,1,2,1,5,0.0,2
BAKSA,TAMULPUR,18-816-00261,2025_07,0.0,34.57142857142857,5,15636.474000000046,21050.24400000001,301114.140625,31,81.84,9.527172147001934,5.680000000000001,1,2,1,5,0.0,2
BAKSA,BAKSA,18-324-00262,2025_07,0.0,27.666666666666668,4,7803.625,10409.405999999988,171791.1546875001,25,81.84,11.414625321897546,5.680000000000001,3,2,1,5,0.0,3
BAKSA,BAKSA,18-324-00263,2025_07,0.0,27.0,4,2771.1759999999776,3722.561999999998,81567.86796875019,15,81.84,6.167801605854254,5.680000000000001,3,2,1,5,0.0,3
BARPETA,BARPETA,18-303-00264,2025_07,0.0,26.25,2,9755.621000000045,17087.482000000018,163966.67343750037,26,78.24,8.645922537001193,4.0125,2,4,2,5,0.0,3
BARPETA,BAJALI,18-799-00265,2025_07,0.0,25.5,4,6540.005000000005,11475.357000000018,172334.0875,38,78.24,7.445256270447111,4.0125,1,2,1,5,0.0,2
BARPETA,BARPETA,18-303-00266,2025_07,0.0,23.0,2,9226.685999999989,17209.796,268878.5109374998,13,78.24,11.135085305838803,4.0125,2,4,2,5,0.0,3
KAMRUP METRO,KAMRUP METRO,18-322-00267,2025_07,0.0,22.0,4,23511.05299999984,26397.570000000007,546893.3531250004,2,40.36,9.823186885969754,0.0,3,4,1,4,10138012.66,3
UDALGURI,UDALGURI,18-326-00268,2025_07,0.0,35.0,5,1848.1530000000057,2789.251999999993,72452.625,3,80.43,8.320355764389998,5.602499999999999,3,2,5,5,0.0,4
DARRANG,DARRANG,18-325-00269,2025_07,0.0,24.857142857142858,4,12200.328000000096,23529.228000000003,254491.25937499944,28,85.43,10.136166380086792,3.61,2,3,3,5,0.0,3
DARRANG,DARRANG,18-325-00270,2025_07,0.0,32.333333333333336,4,33798.450000000186,64686.7640000002,689733.9937500022,37,85.43,10.09762896136942,3.61,2,3,3,5,0.0,3
MORIGAON,MORIGAON,18-304-00271,2025_07,0.0,26.75,3,16456.48800000013,31735.418000000063,294535.05937499925,26,55.93,8.623885083181882,5.1625000000000005,3,3,2,5,0.0,3
KAMRUP,KAMRUP,18-321-00272,2025_07,0.0,25.0,4,9672.204000000029,13048.048000000004,227250.328125,43,61.86,9.172672587731704,5.825,2,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00273,2025_07,0.0,24.166666666666668,4,13205.376000000047,16723.462,130207.6546875001,23,61.86,10.22972972972973,5.825,2,2,1,5,0.0,2
DHUBRI,DHUBRI,18-301-00274,2025_07,0.0,26.5,2,652.7880000000005,1121.2870000000005,24594.835351562535,1,78.55,6.724181729360039,4.425,3,3,2,4,5923800.0,3
JORHAT,JORHAT,18-312-00276,2025_07,0.0,28.833333333333332,3,16079.206999999937,16640.631999999983,268698.56562500005,32,73.71,12.994232741770045,7.529999999999999,3,3,1,5,0.0,3
JORHAT,JORHAT,18-312-00277,2025_07,0.0,30.0,3,5786.935999999987,5997.932000000001,146658.8078125,9,73.71,10.197020085301467,7.529999999999999,3,3,1,5,0.0,3
CHARAIDEO,CHARAIDEO,18-755-00278,2025_07,0.0,28.333333333333332,3,6229.569000000018,7778.451000000001,133412.95078125014,37,97.38,8.264611365120835,4.3325,3,2,1,5,0.0,3
CHARAIDEO,CHARAIDEO,18-755-00279,2025_07,0.0,25.0,3,4986.945999999996,6106.2840000000015,198431.5375000001,24,97.38,9.176653888957588,4.3325,3,2,1,5,0.0,3
MAJULI,MAJULI,18-760-00280,2025_07,0.0,27.5,2,3154.592000000004,3561.8989999999903,57785.72968750005,12,88.08,9.266321725481076,5.345,3,2,1,3,16184527.0,3
MAJULI,MAJULI,18-760-00281,2025_07,0.0,28.272727272727273,2,4887.23199999996,5304.950000000012,106273.93515625,20,88.08,9.435180143388692,5.345,3,2,1,3,16184527.0,3
KARBI ANGLONG,KARBI ANGLONG,18-314-00275,2025_07,0.0,27.020833333333332,2,15185.355000000214,32251.929000000004,298059.6999999997,21,79.48,5.961560587835364,5.27,4,3,5,5,0.0,4
KOKRAJHAR,KOKRAJHAR,18-300-00101,2025_08,0.0,10.411764705882351,4,19980.267999999924,34444.846999999994,325546.85624999984,49,86.36,6.103794428434198,4.26,3,2,3,4,5908089.5,3
KOKRAJHAR,KOKRAJHAR,18-300-00102,2025_08,0.0,9.5,4,1233.2660000000033,2141.4869999999937,56189.542578124965,21,86.36,4.9428373291064,4.26,3,2,3,4,5908089.5,3
KOKRAJHAR,KOKRAJHAR,18-300-00103,2025_08,0.0,10.4,4,8135.281000000017,14400.831999999997,196623.6890624999,28,86.36,9.173704728370222,4.26,3,2,3,4,5908089.5,3
KOKRAJHAR,KOKRAJHAR,18-300-00104,2025_08,0.0,11.23076923076923,4,20196.154000000097,38055.89299999998,342072.59375,32,86.36,9.37156862745098,4.26,3,2,3,4,5908089.5,3
KOKRAJHAR,KOKRAJHAR,18-300-00105,2025_08,0.0,8.0,4,3556.7119999999995,8427.133999999998,113709.69765624998,12,86.36,8.971087633242147,4.26,3,2,3,4,5908089.5,3
KOKRAJHAR,KOKRAJHAR,18-300-00106,2025_08,0.0,0.0,4,2843.2660000000033,6914.180999999982,53441.78125,5,86.36,7.29100930072339,4.26,3,2,3,4,5908089.5,3
KOKRAJHAR,KOKRAJHAR,18-300-00107,2025_08,0.0,7.5,4,1302.5920000000042,3183.947999999975,87213.82734375028,9,86.36,7.331983805668016,4.26,3,2,3,4,5908089.5,3
KOKRAJHAR,KOKRAJHAR,18-300-00108,2025_08,0.0,10.0,4,6157.871999999974,14498.483000000007,121823.37421875028,7,86.36,18.543851818790447,4.26,3,2,3,4,5908089.5,3
DHUBRI,DHUBRI,18-301-00109,2025_08,0.0,8.333333333333334,1,6994.476000000024,16966.52300000016,206537.8937499998,16,78.55,5.354767053273049,4.425,3,3,2,4,5923800.0,3
DHUBRI,DHUBRI,18-301-00110,2025_08,0.0,8.0,1,4924.560999999987,10271.857000000018,185815.5078125,29,78.55,6.031057454997325,4.425,3,3,2,4,5923800.0,3
DHUBRI,DHUBRI,18-301-00111,2025_08,0.0,7.333333333333333,1,9727.718999999925,23118.01800000004,180068.7453124998,22,78.55,10.015998093994318,4.425,3,3,2,4,5923800.0,3
DHUBRI,DHUBRI,18-301-00112,2025_08,0.0,8.25,1,16290.793999999994,38598.70499999996,424785.78437500075,32,78.55,7.015421644530468,4.425,3,3,2,4,5923800.0,3
DHUBRI,DHUBRI,18-301-00113,2025_08,0.0,9.0,1,8485.124000000069,20489.935000000056,350496.0250000004,39,78.55,8.902051750071829,4.425,3,3,2,4,5923800.0,3
DHUBRI,DHUBRI,18-301-00114,2025_08,0.0,9.0,1,928.9839999999822,2186.3539999999994,70717.22265625,12,78.55,8.651042758331586,4.425,3,3,2,4,5923800.0,3
GOALPARA,GOALPARA,18-302-00115,2025_08,0.0,8.75,1,14020.53800000006,30898.54799999995,229589.33437499963,36,87.33,8.098310528024053,3.3875,4,3,1,5,3600000.0,4
GOALPARA,GOALPARA,18-302-00116,2025_08,0.0,8.625,1,9458.668999999994,21246.282999999996,326473.90625,43,87.33,8.84951089267993,3.3875,4,3,1,5,3600000.0,4
GOALPARA,GOALPARA,18-302-00117,2025_08,0.0,9.0,1,19037.310000000056,41036.331000000006,319734.7156250002,36,87.33,8.281090819634175,3.3875,4,3,1,5,3600000.0,4
GOALPARA,GOALPARA,18-302-00118,2025_08,0.0,9.0,1,2314.808999999994,4965.432000000001,79610.603125,19,87.33,9.595232052211747,3.3875,4,3,1,5,3600000.0,4
GOALPARA,GOALPARA,18-302-00119,2025_08,0.0,11.0,1,6690.588999999978,14145.806999999972,148602.1531250002,20,87.33,9.69726014802556,3.3875,4,3,1,5,3600000.0,4
BARPETA,BARPETA,18-303-00120,2025_08,0.0,8.75,1,9976.96100000001,18732.551999999967,227851.43125000037,28,78.24,5.947720364741642,4.0125,3,4,2,5,0.0,3
BARPETA,BARPETA,18-303-00121,2025_08,0.0,8.428571428571429,1,21124.29399999999,40165.290000000154,348682.78125,43,78.24,3.9392814340055233,4.0125,3,4,2,5,0.0,3
