district,block_name,object_id,women_sugar,men_sugar,women_bp,men_bp,pct_ncd,timeperiod
Dhenkanal,KAMAKHYANAGAR,21-383-03353,7.07,10.76,7.39,7.27,8.122499999999999,2021_05
Dhenkanal,KANKADA HAD,21-383-03354,7.07,10.76,7.39,7.27,8.122499999999999,2021_05
Dhenkanal,ODAPADA,21-383-03355,7.07,10.76,7.39,7.27,8.122499999999999,2021_05
Dhenkanal,PARJANG,21-383-03356,7.07,10.76,7.39,7.27,8.122499999999999,2021_05
Gajapati,GOSANI,21-389-03357,4.75,4.5,4.14,6.96,5.0875,2021_05
Gajapati,GUMMA,21-389-03358,4.75,4.5,4.14,6.96,5.0875,2021_05
Gajapati,KASINAGAR,21-389-03359,4.75,4.5,4.14,6.96,5.0875,2021_05
Gajapati,MOHANA,21-389-03360,4.75,4.5,4.14,6.96,5.0875,2021_05
Gajapati,NUAGADA,21-389-03361,4.75,4.5,4.14,6.96,5.0875,2021_05
Gajapati,R.UDAYAGIRI,21-389-03362,4.75,4.5,4.14,6.96,5.0875,2021_05
Gajapati,RAYAGADA,21-389-03363,4.75,4.5,4.14,6.96,5.0875,2021_05
Ganjam,ASKA,21-388-03364,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,BEGUNIAPADA,21-388-03365,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,BELLAGUNTHA,21-388-03366,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,BHANJANAGAR,21-388-03367,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,BUGUDA,21-388-03368,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,CHATRAPUR,21-388-03369,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,CHIKITI,21-388-03370,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,DHARAKOTE,21-388-03371,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,DIGAPAHANDI,21-388-03372,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,GANJAM,21-388-03373,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,HINJILICUT,21-388-03374,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,JAGANNATHPRASAD,21-388-03375,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,KABISURYANAGAR,21-388-03376,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,KHALLIKOTE,21-388-03377,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,KUKUDAKHANDI,21-388-03378,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,PATRAPUR,21-388-03379,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,POLOSARA,21-388-03380,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,PURUSHOTTAMPUR,21-388-03381,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,RANGEILUNDA,21-388-03382,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,SANAKHEMUNDI,21-388-03383,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,SHERAGADA,21-388-03384,8.3,11.4,7.08,9.14,8.98,2021_05
Ganjam,SURADA,21-388-03385,8.3,11.4,7.08,9.14,8.98,2021_05
Jagatsinghapur,BALIKUDA,21-380-03386,9.05,11.59,7.13,7.36,8.7825,2021_05
Jagatsinghapur,BIRIDI,21-380-03387,9.05,11.59,7.13,7.36,8.7825,2021_05
Jagatsinghapur,ERASAMA,21-380-03388,9.05,11.59,7.13,7.36,8.7825,2021_05
Jagatsinghapur,JAGATSINGHPUR,21-380-03389,9.05,11.59,7.13,7.36,8.7825,2021_05
Jagatsinghapur,KUJANG,21-380-03390,9.05,11.59,7.13,7.36,8.7825,2021_05
Jagatsinghapur,NAUGAON,21-380-03391,9.05,11.59,7.13,7.36,8.7825,2021_05
Jagatsinghapur,RAGHUNATHPUR,21-380-03392,9.05,11.59,7.13,7.36,8.7825,2021_05
Jagatsinghapur,TIRTOL,21-380-03393,9.05,11.59,7.13,7.36,8.7825,2021_05
Jajapur,BADCHANA,21-382-03394,7.72,9.61,6.1,7.16,7.6475,2021_05
Jajapur,BARI,21-382-03395,7.72,9.61,6.1,7.16,7.6475,2021_05
Jajapur,BINJHARPUR,21-382-03396,7.72,9.61,6.1,7.16,7.6475,2021_05
Jajapur,DAHRMASALA,21-382-03397,7.72,9.61,6.1,7.16,7.6475,2021_05
Jajapur,DANAGADI,21-382-03398,7.72,9.61,6.1,7.16,7.6475,2021_05
Jajapur,DASARATHAPUR,21-382-03399,7.72,9.61,6.1,7.16,7.6475,2021_05
Jajapur,JAJPUR,21-382-03400,7.72,9.61,6.1,7.16,7.6475,2021_05
Jajapur,KOREI,21-382-03401,7.72,9.61,6.1,7.16,7.6475,2021_05
Jajapur,RASULPUR,21-382-03402,7.72,9.61,6.1,7.16,7.6475,2021_05
Jajapur,SUKINDA,21-382-03403,7.72,9.61,6.1,7.16,7.6475,2021_05
Jharsuguda,JHARSUGUDA,21-371-03404,8.64,12.1,4.57,4.95,7.565,2021_05
Jharsuguda,KIRMIRA,21-371-03405,8.64,12.1,4.57,4.95,7.565,2021_05
Jharsuguda,KOLABIRA,21-371-03406,8.64,12.1,4.57,4.95,7.565,2021_05
Jharsuguda,LAIKERA,21-371-03407,8.64,12.1,4.57,4.95,7.565,2021_05
Jharsuguda,LAKHANPUR,21-371-03408,8.64,12.1,4.57,4.95,7.565,2021_05
Kalahandi,BHAWANIPATNA,21-395-03409,5.95,6.94,7.75,6.07,6.6775,2021_05
Kalahandi,DHARAMAGARH,21-395-03410,5.95,6.94,7.75,6.07,6.6775,2021_05
Kalahandi,GOLAMUNDA,21-395-03411,5.95,6.94,7.75,6.07,6.6775,2021_05
Kalahandi,JAYAPATNA,21-395-03412,5.95,6.94,7.75,6.07,6.6775,2021_05
Kalahandi,JUNAGARH,21-395-03413,5.95,6.94,7.75,6.07,6.6775,2021_05
Kalahandi,KALAMPUR,21-395-03414,5.95,6.94,7.75,6.07,6.6775,2021_05
Kalahandi,KARLAMUNDA,21-395-03415,5.95,6.94,7.75,6.07,6.6775,2021_05
Kalahandi,KESINGA,21-395-03416,5.95,6.94,7.75,6.07,6.6775,2021_05
Kalahandi,KOKASARA,21-395-03417,5.95,6.94,7.75,6.07,6.6775,2021_05
Kalahandi,LANJIGARH,21-395-03418,5.95,6.94,7.75,6.07,6.6775,2021_05
Kalahandi,MADANPUR RAMPUR,21-395-03419,5.95,6.94,7.75,6.07,6.6775,2021_05
Kalahandi,NARALA,21-395-03420,5.95,6.94,7.75,6.07,6.6775,2021_05
Kalahandi,THUAMUL RAM PUR,21-395-03421,5.95,6.94,7.75,6.07,6.6775,2021_05
Kandhamal,BALIGUDA,21-390-03422,5.22,4.86,5.72,6.2,5.5,2021_05
Kandhamal,CHAKAPAD,21-390-03423,5.22,4.86,5.72,6.2,5.5,2021_05
Kandhamal,DARINGIBADI,21-390-03424,5.22,4.86,5.72,6.2,5.5,2021_05
Kandhamal,G.UDAYAGIRI,21-390-03425,5.22,4.86,5.72,6.2,5.5,2021_05
Kandhamal,K.NUAGAN,21-390-03426,5.22,4.86,5.72,6.2,5.5,2021_05
Kandhamal,KHAJURIPADA,21-390-03427,5.22,4.86,5.72,6.2,5.5,2021_05
Kandhamal,KOTAGARH,21-390-03428,5.22,4.86,5.72,6.2,5.5,2021_05
Kandhamal,PHIRINGIA,21-390-03429,5.22,4.86,5.72,6.2,5.5,2021_05
Kandhamal,PHULBANI,21-390-03430,5.22,4.86,5.72,6.2,5.5,2021_05
Kandhamal,RAIKIA,21-390-03431,5.22,4.86,5.72,6.2,5.5,2021_05
Kandhamal,TIKABALI,21-390-03432,5.22,4.86,5.72,6.2,5.5,2021_05
Kandhamal,TUMUDIBANDH,21-390-03433,5.22,4.86,5.72,6.2,5.5,2021_05
Kendrapara,AUL,21-379-03434,7.36,11.31,5.4,6.91,7.745,2021_05
Kendrapara,DERABISH,21-379-03435,7.36,11.31,5.4,6.91,7.745,2021_05
Kendrapara,GARADAPUR,21-379-03436,7.36,11.31,5.4,6.91,7.745,2021_05
Kendrapara,KENDRAPADA,21-379-03437,7.36,11.31,5.4,6.91,7.745,2021_05
Kendrapara,MAHAKALAPADA,21-379-03438,7.36,11.31,5.4,6.91,7.745,2021_05
Kendrapara,MARSAGHAI,21-379-03439,7.36,11.31,5.4,6.91,7.745,2021_05
Kendrapara,PATTAMUNDAI,21-379-03440,7.36,11.31,5.4,6.91,7.745,2021_05
Kendrapara,RAJKANIKA,21-379-03441,7.36,11.31,5.4,6.91,7.745,2021_05
Kendrapara,RAJNAGAR,21-379-03442,7.36,11.31,5.4,6.91,7.745,2021_05
Kendujhar,ANANDAPUR,21-375-03443,4.72,7.69,5.36,5.23,5.75,2021_05
Kendujhar,BANSAPAL,21-375-03444,4.72,7.69,5.36,5.23,5.75,2021_05
Kendujhar,CHAMPUA,21-375-03445,4.72,7.69,5.36,5.23,5.75,2021_05
Kendujhar,GHASIPURA,21-375-03446,4.72,7.69,5.36,5.23,5.75,2021_05
Kendujhar,GHATGAON,21-375-03447,4.72,7.69,5.36,5.23,5.75,2021_05
Kendujhar,HARICHADANPUR,21-375-03448,4.72,7.69,5.36,5.23,5.75,2021_05
Kendujhar,HATADIHI,21-375-03449,4.72,7.69,5.36,5.23,5.75,2021_05
Kendujhar,JHUMPURA,21-375-03450,4.72,7.69,5.36,5.23,5.75,2021_05
Kendujhar,JODA,21-375-03451,4.72,7.69,5.36,5.23,5.75,2021_05
Kendujhar,KENDUJHAR SADAR,21-375-03452,4.72,7.69,5.36,5.23,5.75,2021_05
Kendujhar,PATANA,21-375-03453,4.72,7.69,5.36,5.23,5.75,2021_05
Kendujhar,SAHARAPADA,21-375-03454,4.72,7.69,5.36,5.23,5.75,2021_05
Kendujhar,TELKOI,21-375-03455,4.72,7.69,5.36,5.23,5.75,2021_05
Khordha,BALIANTA,21-386-03456,11.85,14.59,3.79,4.99,8.805,2021_05
Khordha,BALIPATNA,21-386-03457,11.85,14.59,3.79,4.99,8.805,2021_05
Khordha,BANAPUR,21-386-03458,11.85,14.59,3.79,4.99,8.805,2021_05
Khordha,BEGUNIA,21-386-03459,11.85,14.59,3.79,4.99,8.805,2021_05
Khordha,BHUBANESWAR,21-386-03460,11.85,14.59,3.79,4.99,8.805,2021_05
Khordha,BOLAGARH,21-386-03461,11.85,14.59,3.79,4.99,8.805,2021_05
Khordha,CHILIKA,21-386-03462,11.85,14.59,3.79,4.99,8.805,2021_05
Khordha,JATNI,21-386-03463,11.85,14.59,3.79,4.99,8.805,2021_05
Khordha,KHORDHA,21-386-03464,11.85,14.59,3.79,4.99,8.805,2021_05
Khordha,TANGI,21-386-03465,11.85,14.59,3.79,4.99,8.805,2021_05
Koraput,BANDHUGAON,21-398-03466,2.85,5.29,6.69,6.4,5.307500000000001,2021_05
Koraput,BOIPARIGUDA,21-398-03467,2.85,5.29,6.69,6.4,5.307500000000001,2021_05
Koraput,BORIGUMMA,21-398-03468,2.85,5.29,6.69,6.4,5.307500000000001,2021_05
Koraput,DASAMANTAPUR,21-398-03469,2.85,5.29,6.69,6.4,5.307500000000001,2021_05
Koraput,JEYPORE,21-398-03470,2.85,5.29,6.69,6.4,5.307500000000001,2021_05
Koraput,KORAPUT,21-398-03471,2.85,5.29,6.69,6.4,5.307500000000001,2021_05
Koraput,KOTPAD,21-398-03472,2.85,5.29,6.69,6.4,5.307500000000001,2021_05
Koraput,KUNDURA,21-398-03473,2.85,5.29,6.69,6.4,5.307500000000001,2021_05
Koraput,LAMTAPUT,21-398-03474,2.85,5.29,6.69,6.4,5.307500000000001,2021_05
Koraput,LAXMIPUR,21-398-03475,2.85,5.29,6.69,6.4,5.307500000000001,2021_05
Koraput,NANDAPUR,21-398-03476,2.85,5.29,6.69,6.4,5.307500000000001,2021_05
Koraput,NARAYAN PATANA,21-398-03477,2.85,5.29,6.69,6.4,5.307500000000001,2021_05
Koraput,POTTANGI,21-398-03478,2.85,5.29,6.69,6.4,5.307500000000001,2021_05
Koraput,SEMILIGUDA,21-398-03479,2.85,5.29,6.69,6.4,5.307500000000001,2021_05
Malkangiri,KALIMELA,21-399-03480,3.64,5.98,4.92,6.28,5.205,2021_05
Malkangiri,KHAIRAPUT,21-399-03481,3.64,5.98,4.92,6.28,5.205,2021_05
Malkangiri,KORUKONDA,21-399-03482,3.64,5.98,4.92,6.28,5.205,2021_05
Malkangiri,CHITRAKONDA,21-399-03483,3.64,5.98,4.92,6.28,5.205,2021_05
Malkangiri,MALKANGIRI,21-399-03484,3.64,5.98,4.92,6.28,5.205,2021_05
Malkangiri,MATHILI,21-399-03485,3.64,5.98,4.92,6.28,5.205,2021_05
Malkangiri,PODIA,21-399-03486,3.64,5.98,4.92,6.28,5.205,2021_05
Mayurbhanj,BADASAHI,21-376-03487,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,BAHALDA,21-376-03488,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,BANGRIPOSI,21-376-03489,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,BARIPADA,21-376-03490,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,BETNOTI,21-376-03491,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,BIJATALA,21-376-03492,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,BISOI,21-376-03493,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,GOPABANDHUNAGAR,21-376-03494,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,JAMDA,21-376-03495,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,JOSHIPUR,21-376-03496,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,KAPTIPADA,21-376-03497,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,KARANJIA,21-376-03498,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,KHUNTA,21-376-03499,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,KULIANA,21-376-03500,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,KUSUMI,21-376-03501,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,MORADA,21-376-03502,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,RAIRANGPUR,21-376-03503,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,RARUAN,21-376-03504,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,RASGOVINDPUR,21-376-03505,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,SAMAKHUNTA,21-376-03506,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,SARASKANA,21-376-03507,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,SUKRULI,21-376-03508,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,SULIAPADA,21-376-03509,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,THAKURMUNDA,21-376-03510,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,TIRING,21-376-03511,3.8,6.66,8.86,7.76,6.77,2021_05
Mayurbhanj,UDALA,21-376-03512,3.8,6.66,8.86,7.76,6.77,2021_05
Nabarangpur,CHANDAHANDI,21-397-03513,2.88,4.86,3.98,3.4,3.78,2021_05
Nabarangpur,DABUGAM,21-397-03514,2.88,4.86,3.98,3.4,3.78,2021_05
Nabarangpur,JHARIGAM,21-397-03515,2.88,4.86,3.98,3.4,3.78,2021_05
Nabarangpur,KOSAGUMUDA,21-397-03516,2.88,4.86,3.98,3.4,3.78,2021_05
Nabarangpur,NABARANGPUR,21-397-03517,2.88,4.86,3.98,3.4,3.78,2021_05
Nabarangpur,NANDAHANDI,21-397-03518,2.88,4.86,3.98,3.4,3.78,2021_05
Nabarangpur,PAPADAHANDI,21-397-03519,2.88,4.86,3.98,3.4,3.78,2021_05
Nabarangpur,RAIGHAR,21-397-03520,2.88,4.86,3.98,3.4,3.78,2021_05
Nabarangpur,TENTULIKHUNTI,21-397-03521,2.88,4.86,3.98,3.4,3.78,2021_05
Nabarangpur,UMERKOTE,21-397-03522,2.88,4.86,3.98,3.4,3.78,2021_05
Nayagarh,BHAPUR,21-385-03523,9.73,12.49,5.93,4.96,8.2775,2021_05
Nayagarh,DASAPALLA,21-385-03524,9.73,12.49,5.93,4.96,8.2775,2021_05
Nayagarh,GANIA,21-385-03525,9.73,12.49,5.93,4.96,8.2775,2021_05
Nayagarh,KHANDAPARA,21-385-03526,9.73,12.49,5.93,4.96,8.2775,2021_05
Nayagarh,NAYAGARH,21-385-03527,9.73,12.49,5.93,4.96,8.2775,2021_05
Nayagarh,NUAGAON,21-385-03528,9.73,12.49,5.93,4.96,8.2775,2021_05
Nayagarh,ODAGAON,21-385-03529,9.73,12.49,5.93,4.96,8.2775,2021_05
Nayagarh,RANAPUR,21-385-03530,9.73,12.49,5.93,4.96,8.2775,2021_05
Nuapada,BODEN,21-394-03531,4.71,5.24,5.99,5.67,5.4025,2021_05
Nuapada,KHARIAR,21-394-03532,4.71,5.24,5.99,5.67,5.4025,2021_05
Nuapada,KOMNA,21-394-03533,4.71,5.24,5.99,5.67,5.4025,2021_05
Nuapada,NUAPADA,21-394-03534,4.71,5.24,5.99,5.67,5.4025,2021_05
Nuapada,SINAPALI,21-394-03535,4.71,5.24,5.99,5.67,5.4025,2021_05
Puri,ASTARANGA,21-387-03536,10.57,12.25,4.92,5.44,8.295,2021_05
Puri,BRAHMAGIRI,21-387-03537,10.57,12.25,4.92,5.44,8.295,2021_05
Puri,DELANGA,21-387-03538,10.57,12.25,4.92,5.44,8.295,2021_05
Puri,GOP,21-387-03539,10.57,12.25,4.92,5.44,8.295,2021_05
Puri,KAKAT PUR,21-387-03540,10.57,12.25,4.92,5.44,8.295,2021_05
Puri,KANAS,21-387-03541,10.57,12.25,4.92,5.44,8.295,2021_05
Puri,KRUSHNAPRASAD,21-387-03542,10.57,12.25,4.92,5.44,8.295,2021_05
Puri,NIMAPADA,21-387-03543,10.57,12.25,4.92,5.44,8.295,2021_05
Puri,PIPILI,21-387-03544,10.57,12.25,4.92,5.44,8.295,2021_05
Puri,SADAR,21-387-03545,10.57,12.25,4.92,5.44,8.295,2021_05
Puri,SATYABADI,21-387-03546,10.57,12.25,4.92,5.44,8.295,2021_05
Rayagada,BISSAMCUTTACK,21-396-03547,5.42,8.4,7.2,8.09,7.2775,2021_05
Rayagada,CHANDRAPUR,21-396-03548,5.42,8.4,7.2,8.09,7.2775,2021_05
Rayagada,GUDARI,21-396-03549,5.42,8.4,7.2,8.09,7.2775,2021_05
Rayagada,GUNUPUR,21-396-03550,5.42,8.4,7.2,8.09,7.2775,2021_05
Rayagada,KALYANSINGPUR,21-396-03551,5.42,8.4,7.2,8.09,7.2775,2021_05
Rayagada,KASIPUR,21-396-03552,5.42,8.4,7.2,8.09,7.2775,2021_05
Rayagada,KOLNARA,21-396-03553,5.42,8.4,7.2,8.09,7.2775,2021_05
Rayagada,MUNIGUDA,21-396-03554,5.42,8.4,7.2,8.09,7.2775,2021_05
Rayagada,PADMAPUR,21-396-03555,5.42,8.4,7.2,8.09,7.2775,2021_05
Rayagada,RAMANAGUDA,21-396-03556,5.42,8.4,7.2,8.09,7.2775,2021_05
Rayagada,RAYAGADA,21-396-03557,5.42,8.4,7.2,8.09,7.2775,2021_05
Sambalpur,BAMRA,21-372-03558,4.43,6.37,4.99,4.05,4.96,2021_05
Sambalpur,DHANKAUDA,21-372-03559,4.43,6.37,4.99,4.05,4.96,2021_05
Sambalpur,JAMANKIRA,21-372-03560,4.43,6.37,4.99,4.05,4.96,2021_05
Sambalpur,JUJOMURA,21-372-03561,4.43,6.37,4.99,4.05,4.96,2021_05
Sambalpur,KUCHINDA,21-372-03562,4.43,6.37,4.99,4.05,4.96,2021_05
Sambalpur,MANESWAR,21-372-03563,4.43,6.37,4.99,4.05,4.96,2021_05
Sambalpur,NAKTIDEUL,21-372-03564,4.43,6.37,4.99,4.05,4.96,2021_05
Sambalpur,RAIRAKHOL,21-372-03565,4.43,6.37,4.99,4.05,4.96,2021_05
Sambalpur,RENGALI,21-372-03566,4.43,6.37,4.99,4.05,4.96,2021_05
Sonepur,BINIKA,21-392-03567,5.94,5.57,4.58,4.03,5.030000000000001,2021_05
Sonepur,BIRMAHARAJPUR,21-392-03568,5.94,5.57,4.58,4.03,5.030000000000001,2021_05
