object_id,Drinking Water & Hydration_tenders_awarded_value,timeperiod
21-399-03484,16956079.0,2022_04
21-380-03389,8.94,2022_03
21-381-03334,3187833.0,2022_03
21-396-03557,63396351.0,2022_03
21-372-03559,6317231.0,2024_06
21-376-03498,1523296.0,2024_06
21-381-03339,7595692.0,2024_06
21-376-03488,7209307.0,2021_06
21-376-03491,58594061.0,2021_06
21-376-03495,7221308.0,2021_06
21-376-03502,26730829.0,2021_06
21-376-03509,5056977.0,2021_06
21-383-03352,600000.0,2021_06
21-387-03539,33779795.0,2021_06
21-387-03543,151295461.0,2021_06
21-387-03544,78631421.0,2021_06
21-388-03370,4695530.0,2021_06
21-388-03383,11502195.77,2021_06
21-390-03424,4956359.0,2021_06
21-390-03428,5382394.0,2021_06
21-390-03433,1071301.0,2021_06
21-393-03290,34822039.0,2021_06
21-393-03292,11615485.0,2021_06
21-393-03295,29641686.0,2021_06
21-393-03297,4774299.0,2021_06
21-394-03532,57116960.0,2021_06
21-394-03533,8218309.0,2021_06
21-394-03535,20655960.0,2021_06
21-398-03476,563996.0,2021_06
21-370-03318,61081439.0,2022_05
21-370-03319,193772647.0,2022_05
21-370-03320,55424197.0,2022_05
21-376-03502,9098700.0,2022_05
21-376-03509,9125000.0,2022_05
21-390-03424,3464818.28,2022_05
21-390-03431,1341410.69,2022_05
21-394-03534,28420828.0,2022_05
21-398-03474,2729143.0,2022_05
21-380-03389,1905305.0,2024_11
21-390-03423,18497018.0,2024_11
21-382-03400,16001654.05,2021_03
21-393-03286,27396158.0,2021_03
21-393-03288,24625793.0,2021_03
21-393-03290,6542458.0,2021_03
21-393-03292,25980014.0,2021_03
21-393-03293,10088583.0,2021_03
21-393-03295,5892387.0,2021_03
21-375-03443,57999960.0,2021_11
21-387-03536,11114564.0,2021_11
21-393-03296,11481661.0,2021_11
21-376-03498,2913817.0,2025_02
21-376-03510,8370918.0,2025_02
21-387-03538,1102534.69,2025_02
21-398-03478,7600183.12,2025_02
21-379-03434,12961601.14,2024_10
21-386-03463,13087490.0,2024_10
21-375-03445,20495510.0,2025_09
21-376-03490,557500.0,2025_09
21-381-03337,2398376.0,2025_09
21-381-03339,8714525.0,2025_09
21-388-03370,596793.0,2025_09
21-390-03430,7010105.0,2025_09
21-399-03484,59202068.19,2025_09
21-372-03559,1329638.0,2025_01
21-374-03588,117264623.13,2025_01
21-387-03544,45548407.0,2025_01
21-387-03546,7005319.0,2025_01
21-395-03409,14224828.68,2025_01
21-398-03479,1711250.45,2025_01
21-376-03512,52082120.0,2022_09
21-386-03460,72784306.0,2022_09
21-372-03566,184799.0,2025_07
21-381-03343,28877342.55,2025_07
21-390-03430,5751036.792,2025_07
21-391-03329,4183839.76,2025_07
21-393-03285,56148303.36,2025_07
21-399-03483,1535098.07,2025_07
21-372-03559,8693497.0,2021_04
21-372-03566,398454.57,2021_04
21-376-03488,9768641.0,2021_04
21-376-03491,97765798.0,2021_04
21-376-03492,10685207.0,2021_04
21-376-03493,43579050.0,2021_04
21-376-03498,26322167.0,2021_04
21-376-03502,27604482.0,2021_04
21-376-03509,19127304.904,2021_04
21-378-03323,18156665.8,2021_04
21-386-03456,4843545.56,2021_04
21-386-03457,18422299.0,2021_04
21-387-03544,72102537.0,2021_04
21-388-03370,7165068.0,2021_04
21-388-03383,13162685.0,2021_04
21-389-03358,2899264.49,2021_04
21-390-03424,7163444.0,2021_04
21-390-03425,5991670.0,2021_04
21-390-03429,5733402.0,2021_04
21-390-03430,3354856.0,2021_04
21-390-03433,12850793.0,2021_04
21-393-03292,2712582.0,2021_04
21-394-03531,46287764.0,2021_04
21-394-03532,23450759.0,2021_04
21-394-03533,42113398.0,2021_04
21-394-03534,22010531.0,2021_04
21-394-03535,122405579.0,2021_04
21-395-03413,37759584.0,2021_04
21-398-03466,8066785.0,2021_04
21-398-03467,7329199.0,2021_04
21-398-03470,78309454.0,2021_04
21-398-03471,19667433.0,2021_04
21-398-03474,33084294.0,2021_04
21-398-03475,48903915.0,2021_04
21-398-03476,32175592.0,2021_04
21-398-03478,16580076.0,2021_04
21-398-03479,14979629.0,2021_04
21-376-03502,13095050.82,2024_04
21-376-03509,790170.0,2024_04
21-379-03434,9661844.31,2024_04
21-379-03440,5750076.0,2024_04
21-379-03442,4883073.0,2024_04
21-381-03334,7318507.0,2024_04
21-381-03340,10461955.0,2024_04
21-382-03400,13652372.0,2024_04
21-385-03527,5065805.0,2024_04
21-386-03464,18276361.66,2024_04
21-387-03537,12508449.29,2024_04
21-393-03293,1603637.59,2024_04
21-395-03409,7604156.17,2024_04
21-398-03468,1311171.0,2024_04
21-398-03479,102055767.89,2024_04
21-375-03449,9275255.0,2022_01
21-386-03460,46.48,2022_01
21-387-03539,90240658.0,2022_01
21-387-03544,496852.0,2022_01
21-372-03566,1891756.0,2025_10
21-377-03307,325816.0,2025_10
21-378-03326,1122287.0,2025_10
21-388-03372,22454873.0,2025_10
21-390-03425,10385749.034,2025_10
21-390-03431,6367624.0,2025_10
21-392-03569,1686921.0,2025_10
21-392-03570,1695239.0,2025_10
21-397-03517,360195.0,2025_10
21-372-03560,3484364.0,2024_09
21-376-03488,1017862.0,2024_09
21-376-03491,4003835.0,2024_09
21-376-03510,2759465.0,2024_09
21-388-03372,1151897.0,2024_09
21-393-03285,5625582.0,2024_09
21-370-03318,140737459.0,2022_06
21-370-03319,110777875.0,2022_06
21-370-03320,255105556.0,2022_06
21-377-03304,29161436.0,2022_06
21-387-03538,9933467.0,2022_06
21-387-03544,7481171.0,2022_06
21-394-03534,19813688.0,2022_06
21-397-03521,31911968.0,2022_06
21-383-03352,908495.0,2023_03
21-387-03539,21510367.0,2021_10
21-387-03544,13979443.0,2021_10
21-388-03364,3776707.0,2021_10
21-393-03285,8280854.0,2021_10
21-393-03290,11388916.0,2021_10
21-393-03293,20774205.0,2021_10
21-393-03295,11197482.0,2021_10
21-393-03297,12241705.0,2021_10
21-370-03318,142055571.0,2022_07
21-370-03319,80503992.0,2022_07
21-370-03320,15748164.0,2022_07
21-396-03557,3932354.0,2022_07
21-370-03320,20971340.0,2022_08
21-386-03456,112858710.0,2022_08
21-386-03460,14542237.0,2024_07
21-387-03536,5606558.0,2024_07
21-395-03413,13651971.52,2024_07
21-398-03478,31083767.3,2024_07
21-398-03479,28035361.1,2024_07
21-382-03400,8435000.0,2021_12
21-386-03456,23990806.0,2021_12
21-387-03539,45280673.0,2021_12
21-387-03544,7203696.0,2021_12
21-393-03290,23960669.0,2021_12
21-396-03550,1616898.0,2021_12
21-375-03443,27388341.0,2024_03
21-382-03396,18438046.5,2024_03
21-386-03457,2896705.54,2024_03
21-387-03538,6726980.23,2024_03
21-387-03545,12531837.0,2024_03
21-392-03570,1906003.07,2024_03
21-375-03449,3403608.0,2021_07
21-376-03488,11028686.0,2021_07
21-376-03491,11600733.0,2021_07
21-376-03492,25611880.0,2021_07
21-376-03493,21647220.0,2021_07
21-376-03495,1855253.0,2021_07
21-376-03498,66012483.0,2021_07
21-376-03509,5201000.0,2021_07
21-386-03456,19.05,2021_07
21-386-03460,3331423.0,2021_07
21-387-03539,9991447.0,2021_07
21-387-03543,67704253.0,2021_07
21-387-03544,18631113.0,2021_07
21-388-03383,5472237.0,2021_07
21-393-03284,29411333.0,2021_07
21-393-03286,19793214.0,2021_07
21-393-03290,11340291.0,2021_07
21-393-03293,20603400.0,2021_07
21-393-03295,24924467.0,2021_07
21-394-03533,12968323.0,2021_07
21-394-03534,17905104.0,2021_07
21-394-03535,22558165.0,2021_07
21-398-03467,9491172.0,2021_07
21-398-03475,15662943.0,2021_07
21-398-03478,1880968.0,2021_07
21-399-03483,561523.7,2021_07
21-387-03544,7129061.0,2024_05
21-375-03449,16030990.0,2022_11
21-379-03440,607844.0,2022_11
21-393-03290,5620635.0,2022_11
21-375-03446,26395522.0,2025_04
21-385-03527,2648938.0,2025_04
21-386-03456,17041461.0,2025_04
21-386-03460,20422893.0,2025_04
21-392-03572,2462421.0,2025_04
21-398-03478,6302056.71,2025_04
