objectid,vilnam_soi,dtname,sdtname,block_name,gp_name
310334,BUDENI II,Kandhamal,G.Udayagiri,Chakapad,Kusumendi
311330,TAPARINGIA,Kandhamal,Tikabali,Chakapad,Shankarakhol
587667,FOREST,Kandhamal,G.Udayagiri,Chakapad,
310397,SANKARAKHOL,Kandhamal,Tikabali,Chakapad,Shankarakhol
310408,BADEGURA,Kandhamal,Tikabali,Chakapad,Shankarakhol
310428,RAIKHOL,Kandhamal,Tikabali,Chakapad,Shankarakhol
310436,BASIAMBA,Kandhamal,Tikabali,Chakapad,Shankarakhol
310462,RAGAGURA,Kandhamal,G.Udayagiri,Chakapad,Bepelamendi(L)
310502,SALAGURA,Kandhamal,G.Udayagiri,Chakapad,Bepelamendi(L)
310383,SANABADA,Kandhamal,G.Udayagiri,Chakapad,Kusumendi
310400,SIMBALI,Kandhamal,G.Udayagiri,Chakapad,Kusumendi
310390,BUDENI I,Kandhamal,G.Udayagiri,Chakapad,Kusumendi
310424,SWARNAAMBA,Kandhamal,G.Udayagiri,Chakapad,Bepelamendi(L)
310432,ADAPAJU,Kandhamal,G.Udayagiri,Chakapad,Kusumendi
310443,SUNAPANGA,Kandhamal,G.Udayagiri,Chakapad,Kusumendi
310461,KAMBAGURA,Kandhamal,G.Udayagiri,Chakapad,Kusumendi
310442,NANDINI,Kandhamal,G.Udayagiri,Chakapad,Pasara
310474,MILIKAGAN,Kandhamal,G.Udayagiri,Chakapad,Kusumendi
310475,NEDIPAJU,Kandhamal,G.Udayagiri,Chakapad,Kusumendi
310394,RINGIBARI,Kandhamal,Chakapada,Chakapad,Pasara
310430,BARADAKHOL,Kandhamal,Chakapada,Chakapad,Pasara
311341,BARAHAL,Kandhamal,Khajuripada,Khajuripada,Ranapatuli Nuagaon
310480,FOREST,Kandhamal,Khajuripada,Khajuripada,
310517,KHETAPAJU,Kandhamal,Khajuripada,Khajuripada,Dalapada
310508,ADRIPADAR,Kandhamal,Khajuripada,Khajuripada,Dalapada
310539,MERU,Kandhamal,Khajuripada,Khajuripada,Dalapada
310561,BALISUGRI,Kandhamal,Khajuripada,Khajuripada,Ranapatuli Nuagaon
310585,LAGALEJU,Kandhamal,Khajuripada,Khajuripada,Dalapada
310558,GURANDU,Kandhamal,Khajuripada,Khajuripada,Dalapada
310491,LUMBAKUMPA,Kandhamal,Phulabani,Phulbani,Gumagarh
310521,FOREST,Kandhamal,Tikabali,Chakapad,
310512,LAINPARA,Kandhamal,Phulabani,Phulbani,Gumagarh
310533,GUMAGARA,Kandhamal,Phulabani,Phulbani,Gumagarh
311333,KIRABIRA,Kandhamal,Phulabani,Phulbani,Minia
310545,DANGULU,Kandhamal,Phulabani,Phulbani,Keredi
310536,NERIGURA,Kandhamal,Phulabani,Phulbani,Gumagarh
310531,BARISUGA,Kandhamal,Phulabani,Phulbani,Gumagarh
310540,DALAPARA,Kandhamal,Phulabani,Phulbani,Gumagarh
310562,KENAPAJI,Kandhamal,Phulabani,Phulbani,Gumagarh
310497,MUNDAGAN,Kandhamal,G.Udayagiri,Chakapad,Bepelamendi(L)
310492,KUSUMENDI,Kandhamal,G.Udayagiri,Chakapad,Kusumendi
310487,DANDURIPARI,Kandhamal,G.Udayagiri,Chakapad,Kusumendi
310525,GUNAKUMPA,Kandhamal,G.Udayagiri,Chakapad,Kusumendi
310511,ANDUGURA,Kandhamal,G.Udayagiri,Chakapad,Kusumendi
310538,BARDIGURA,Kandhamal,G.Udayagiri,Chakapad,Bepelamendi(L)
310544,GUDRIGAN,Kandhamal,G.Udayagiri,Chakapad,Kusumendi
310560,PANDULI,Kandhamal,G.Udayagiri,Chakapad,Kusumendi
311340,KARAKASKA,Kandhamal,G.Udayagiri,Chakapad,Kusumendi
310563,PANDUGURA,Kandhamal,G.Udayagiri,Chakapad,Bepelamendi(L)
310528,PANABARI,Kandhamal,G.Udayagiri,Chakapad,Bepelamendi(L)
310567,BAPALAMENDI,Kandhamal,G.Udayagiri,Chakapad,Bepelamendi(L)
310548,FOREST,Kandhamal,G.Udayagiri,Chakapad,
310570,TENGERI,Kandhamal,Phulabani,Phulbani,Gumagarh
310601,GABASARU,Kandhamal,Khajuripada,Khajuripada,Adasipada
310582,SASUBOHUBANDHA,Kandhamal,Khajuripada,Khajuripada,Adasipada
310615,FOREST,Kandhamal,Phulabani,Phulbani,
310642,DANKUNI,Kandhamal,G.Udayagiri,Chakapad,Bepelamendi(L)
310608,PURUNISUGA,Kandhamal,Khajuripada,Khajuripada,Adasipada
310623,GHORAPATHAR,Kandhamal,Khajuripada,Khajuripada,Adasipada
310575,SADANMENDI,Kandhamal,Phulabani,Phulbani,Gumagarh
310581,GALEDERA,Kandhamal,Phulabani,Phulbani,Keredi
310579,KEREDI,Kandhamal,Phulabani,Phulbani,Keredi
310587,DUBAGHATI,Kandhamal,Phulabani,Phulbani,Gumagarh
587438,FOREST,Kandhamal,Phulabani,Phulbani,
310591,ADAKUPA,Kandhamal,Phulabani,Phulbani,Keredi
310616,DERIGANDA,Kandhamal,Phulabani,Phulbani,Keredi
310605,SANAGARU,Kandhamal,Phulabani,Phulbani,Keredi
310657,PATHARAKANALI,Kandhamal,Phulabani,Phulbani,Keredi
310659,KAMBAGURA,Kandhamal,Phulabani,Phulbani,Keredi
310586,PANASPADAR,Kandhamal,G.Udayagiri,Chakapad,Kusumendi
310584,PURUNAPANI,Kandhamal,G.Udayagiri,Chakapad,Bepelamendi(L)
310603,GARAKUMPA,Kandhamal,Khajuripada,Khajuripada,Ranapatuli Nuagaon
310606,GUMAGARA,Kandhamal,Khajuripada,Khajuripada,Ranapatuli Nuagaon
310637,BAREGURA,Kandhamal,Khajuripada,Khajuripada,Ranapatuli Nuagaon
310624,SITALAPANGA,Kandhamal,Khajuripada,Khajuripada,Ranapatuli Nuagaon
310653,JHAGARAPATI,Kandhamal,Khajuripada,Khajuripada,Ranapatuli Nuagaon
310649,KHALIBERANA,Kandhamal,Khajuripada,Khajuripada,Ranapatuli Nuagaon
310702,NUAGAN,Kandhamal,Khajuripada,Khajuripada,Ranapatuli Nuagaon
310683,GARRAPAJU,Kandhamal,Khajuripada,Khajuripada,Ranapatuli Nuagaon
310622,ARASIPARA,Kandhamal,Khajuripada,Khajuripada,Adasipada
310639,BRARIGURA,Kandhamal,Khajuripada,Khajuripada,Adasipada
310634,BURUPADA,Kandhamal,Khajuripada,Khajuripada,Adasipada
310658,PADHANPARA,Kandhamal,Khajuripada,Khajuripada,Adasipada
310681,KURUPARI,Kandhamal,Khajuripada,Khajuripada,Adasipada
310665,TUKULUPARA,Kandhamal,Khajuripada,Khajuripada,Adasipada
310686,BIDUKHOL,Kandhamal,Khajuripada,Khajuripada,Adasipada
310684,MALIKAPARA,Kandhamal,Khajuripada,Khajuripada,Adasipada
310707,KABAR,Kandhamal,Khajuripada,Khajuripada,Adasipada
310693,SILINGIGUDARI,Kandhamal,Khajuripada,Khajuripada,Balaskumpa
310520,KADALIKHOLA,Kandhamal,Phiringia,Phiringia,Pabingia
310519,KANGANERA,Kandhamal,Phulabani,Phulbani,Minia
310530,NENDIPANGA,Kandhamal,Phulabani,Phulbani,Minia
310522,SIRABIRA,Kandhamal,Phulabani,Phulbani,Minia
310543,MINIA,Kandhamal,Phulabani,Phulbani,Minia
310547,MASAPADAR,Kandhamal,Phulabani,Phulbani,Minia
310549,SANKUSAPALI,Kandhamal,Phiringia,Phiringia,Pabingia
310571,ADIGAR,Kandhamal,Phulabani,Phulbani,Minia
310602,KARANARA,Kandhamal,Phulabani,Phulbani,Minia
310595,BIGAPADAR,Kandhamal,Phulabani,Phulbani,Minia
310590,GANDAPADAR,Kandhamal,Phulabani,Phulbani,Minia
310596,PITARPAKAL,Kandhamal,Phulabani,Phulbani,Minia
310627,BARABANGA,Kandhamal,Phulabani,Phulbani,Minia
310610,LADAPADAR,Kandhamal,Phiringia,Phiringia,Phringia
310618,DARIKEJU,Kandhamal,Phulabani,Phulbani,Minia
310612,MUNDASAHI,Kandhamal,Phulabani,Phulbani,Minia
310621,KORIPUNJA,Kandhamal,Phulabani,Phulbani,Minia
310660,RASHIMENDI,Kandhamal,Phulabani,Phulbani,Keredi
310673,PURANGI,Kandhamal,Phulabani,Phulbani,Minia
310655,LAHABARI,Kandhamal,Phulabani,Phulbani,Keredi
310613,FOREST,Kandhamal,Phiringia,Phiringia,
310625,GOPINGIA,Kandhamal,Phiringia,Phiringia,Kasinipadar
310629,MAJHIPARA,Kandhamal,Phiringia,Phiringia,Kasinipadar
310614,BURUNGIBALI,Kandhamal,Phiringia,Phiringia,Kasinipadar
310647,TARAGABALI,Kandhamal,Phiringia,Phiringia,Kasinipadar
310661,SASHIPADAR,Kandhamal,Phiringia,Phiringia,Kasinipadar
310664,BAREBATA,Kandhamal,Phiringia,Phiringia,Kasinipadar
310672,WADURGAN,Kandhamal,Phiringia,Phiringia,Kasinipadar
310689,KASINIPADAR,Kandhamal,Phiringia,Phiringia,Kasinipadar
310694,GURUGAN,Kandhamal,Phiringia,Phiringia,Kasinipadar
310619,GAMBHERIGARA,Kandhamal,Phiringia,Phiringia,Phringia
310635,MAHAMUNDA,Kandhamal,Phiringia,Phiringia,Phringia
310662,DAISARA,Kandhamal,Phiringia,Phiringia,Kasinipadar
310652,TELAPALI,Kandhamal,Phiringia,Phiringia,Dindiragaon
310679,GATENI,Kandhamal,Phiringia,Phiringia,Kasinipadar
310725,SARUKUI,Kandhamal,Phiringia,Phiringia,Dindiragaon
310716,DUMUDUMA,Kandhamal,Phiringia,Phiringia,Kelapada
587441,FOREST,Kandhamal,Phiringia,Phiringia,
310729,SALAGURA,Kandhamal,Phulabani,Phulbani,Duduki
310735,SIMIJHARI,Kandhamal,Phiringia,Phiringia,Phringia
310677,GANJUKHOL,Kandhamal,Phiringia,Phiringia,Phringia
310678,KUMBIRIGURA,Kandhamal,Phulabani,Phulbani,Bisipada
310695,KATIGORA,Kandhamal,Phulabani,Phulbani,Ganjuguda
310711,FOREST,Kandhamal,Phiringia,Phiringia,
310699,KASHAKATHI,Kandhamal,Phulabani,Phulbani,Bisipada
310727,BHOBANIKHOL,Kandhamal,Phulabani,Phulbani,Ganjuguda
310703,DAHAPADAR,Kandhamal,Phulabani,Phulbani,Ganjuguda
310718,GUNDURIKHOL,Kandhamal,Phiringia,Phiringia,Phringia
310734,DARAPARA,Kandhamal,Phulabani,Phulbani,Sudreju
310775,BISIPARA,Kandhamal,Phulabani,Phulbani,Bisipada
310663,PANASAKHILA,Kandhamal,Phulabani,Phulbani,Keredi
310706,DUDULI,Kandhamal,Phulabani,Phulbani,Ganjuguda
310715,BARABHUIN,Kandhamal,Khajuripada,Khajuripada,Adasipada
311335,KARAGARU,Kandhamal,Phulabani,Phulbani,Ganjuguda
310749,BHUKTAKANAR,Kandhamal,Khajuripada,Khajuripada,Titrapanga
310736,SUBARNAKHOL,Kandhamal,Phulabani,Phulbani,Ganjuguda
310751,KHETAPAJU,Kandhamal,Khajuripada,Khajuripada,Balaskumpa
310763,NILAPADAR,Kandhamal,Phulabani,Phulbani,Ganjuguda
310769,GHORAGARU,Kandhamal,Phulabani,Phulbani,Ganjuguda
310781,GANDAKATHI,Kandhamal,Khajuripada,Khajuripada,Titrapanga
310742,AMBAPARA,Kandhamal,Phulabani,Phulbani,Ganjuguda
310756,GANJUGURA,Kandhamal,Phulabani,Phulbani,Ganjuguda
310760,ASERISAHI,Kandhamal,Phulabani,Phulbani,Bisipada
310762,PADIABERENA,Kandhamal,Phulabani,Phulbani,Bisipada
310784,BIRAGURA,Kandhamal,Phulabani,Phulbani,Ganjuguda
310788,MANIDUBA,Kandhamal,Phulabani,Phulbani,Ganjuguda
310800,GHUDADIA,Kandhamal,Phulabani,Phulbani,Ganjuguda
310807,TEREKAPANKAL,Kandhamal,Phulabani,Phulbani,Ganjuguda
310813,SUDHASAHI,Kandhamal,Phulabani,Phulbani,Bisipada
311337,DUMBURIGURA,Kandhamal,Phulabani,Phulbani,Duduki
310773,PAJIGURA,Kandhamal,Phulabani,Phulbani,Duduki
310821,MALIKAPARA,Kandhamal,Phulabani,Phulbani,Bisipada
310792,UKUSUGANDA,Kandhamal,Phulabani,Phulbani,Bisipada
310806,MANDURMASKA,Kandhamal,Phulabani,Phulbani,Duduki
310809,KASAMBAYA,Kandhamal,Phulabani,Phulbani,Duduki
310814,TRASEPADAR,Kandhamal,Phulabani,Phulbani,Bisipada
310829,SHIKHAPARA,Kandhamal,Phulabani,Phulbani,Bisipada
310838,PIPALI,Kandhamal,Phulabani,Phulbani,Duduki
310858,DURUKI,Kandhamal,Phulabani,Phulbani,Duduki
310896,ARAPAJU,Kandhamal,Phulabani,Phulbani,Duduki
310818,NAKUDPANGA,Kandhamal,Phulabani,Phulbani,Duduki
310820,KANIBALI,Kandhamal,Gochhapada,Phulbani,Katringia
310824,BURIBILA,Kandhamal,Phulabani,Phulbani,Duduki
310852,BULURI,Kandhamal,Phulabani,Phulbani,Duduki
310847,HATIGOCHHANI,Kandhamal,Gochhapada,Phulbani,Katringia
310851,PADELI,Kandhamal,Phulabani,Phulbani,Duduki
310853,DABERI,Kandhamal,Phulabani,Phulbani,Duduki
310862,RAKARI,Kandhamal,Gochhapada,Phulbani,Gochhapada
310879,BAISINGI,Kandhamal,Phulabani,Phulbani,Duduki
310872,BHATALPADAR,Kandhamal,Phulabani,Phulbani,Bisipada
311336,BATAPARA,Kandhamal,Phulabani,Phulbani,Bisipada
310849,DALAPADAR,Kandhamal,Phulabani,Phulbani,Ganjuguda
310844,BURAKHOL,Kandhamal,Phulabani,Phulbani,Ganjuguda
310856,DEHURISAHI,Kandhamal,Phulabani,Phulbani,Bisipada
311338,MULARUJANGI,Kandhamal,Phulabani,Phulbani,Alami
310906,FOREST,Kandhamal,Phulabani,Phulbani,
310890,MAJAGANDA,Kandhamal,Phulabani,Phulbani,Alami
310908,BULUNGI,Kandhamal,Phulabani,Phulbani,Alami
311339,SAKUPARA,Kandhamal,Phulabani,Phulbani,Dadaki
310916,SATANGAJARGI,Kandhamal,Phulabani,Phulbani,Alami
310698,BRARIGURA,Kandhamal,Khajuripada,Khajuripada,Dalapada
310712,DALAPARA,Kandhamal,Khajuripada,Khajuripada,Dalapada
310697,BILABARI,Kandhamal,Khajuripada,Khajuripada,Dalapada
310721,LUNDRUBIRA,Kandhamal,Khajuripada,Khajuripada,Balaskumpa
310720,BADERIPAJU,Kandhamal,Khajuripada,Khajuripada,Dalapada
310776,FOREST,Kandhamal,Khajuripada,Khajuripada,
310724,KAIGARA,Kandhamal,Khajuripada,Khajuripada,Dalapada
310750,PABERI,Kandhamal,Khajuripada,Khajuripada,Khajuripada
310744,FOREST,Kandhamal,Khajuripada,Khajuripada,
310761,PADHANPARA,Kandhamal,Khajuripada,Khajuripada,Dalapada
310687,MALERIGAN,Kandhamal,Khajuripada,Khajuripada,Ranapatuli Nuagaon
310700,PALPASAHI,Kandhamal,Khajuripada,Khajuripada,Ranapatuli Nuagaon
310714,PIPALASANI,Kandhamal,Khajuripada,Khajuripada,Ranapatuli Nuagaon
310723,FOREST,Kandhamal,Khajuripada,Khajuripada,
310733,MUSKULI,Kandhamal,Khajuripada,Khajuripada,Ranapatuli Nuagaon
310743,RANAPATULI,Kandhamal,Khajuripada,Khajuripada,Ranapatuli Nuagaon
310745,BANKAPARA,Kandhamal,Khajuripada,Khajuripada,Dutimendi
310765,PANDRISUGA,Kandhamal,Khajuripada,Khajuripada,Ranapatuli Nuagaon
310778,FOREST,Kandhamal,Khajuripada,Khajuripada,
309081,ARAPAJU,Kandhamal,Khajuripada,Khajuripada,Dalapada
310717,CHHANDRUPADAR,Kandhamal,Khajuripada,Khajuripada,Balaskumpa
310713,KADALIMUNDA,Kandhamal,Khajuripada,Khajuripada,Adasipada
310732,GENDRIPAJU,Kandhamal,Khajuripada,Khajuripada,Balaskumpa
310728,PURUNAPANI,Kandhamal,Khajuripada,Khajuripada,Balaskumpa
310748,RANJAKUMPA,Kandhamal,Khajuripada,Khajuripada,Balaskumpa
310764,FOREST,Kandhamal,Khajuripada,Khajuripada,
310754,KHALIGUDARI,Kandhamal,Khajuripada,Khajuripada,Balaskumpa
310790,KENDARASAHI,Kandhamal,Khajuripada,Khajuripada,Balaskumpa
310793,BALASKUMPA,Kandhamal,Khajuripada,Khajuripada,Balaskumpa
310782,BURUPADA,Kandhamal,Khajuripada,Khajuripada,Dutipada
310755,KUTIBARI,Kandhamal,Khajuripada,Khajuripada,Khajuripada
310770,GARIAPARA,Kandhamal,Khajuripada,Khajuripada,Khajuripada
310766,BANJULPANGA,Kandhamal,Khajuripada,Khajuripada,Khajuripada
310777,KERIRIGURA,Kandhamal,Khajuripada,Khajuripada,Khajuripada
310772,GARAPADAR,Kandhamal,Khajuripada,Khajuripada,Khajuripada
309082,URUMUNDA,Kandhamal,Khajuripada,Khajuripada,Khajuripada
310799,GANJUGURA,Kandhamal,Khajuripada,Khajuripada,Khajuripada
310798,IRPIGURA,Kandhamal,Khajuripada,Khajuripada,Khajuripada
310831,KUNDA,Kandhamal,Khajuripada,Khajuripada,Khajuripada
310833,DIMBIRIKHOLA,Kandhamal,Khajuripada,Khajuripada,Khajuripada
310804,PAKHANAGAN,Kandhamal,Phulabani,Phulbani,Ganjuguda
310796,GUNDIRIBARI,Kandhamal,Khajuripada,Khajuripada,Titrapanga
309087,DHARANIPANKAL,Kandhamal,Khajuripada,Khajuripada,Titrapanga
310810,TITRAPANGA,Kandhamal,Khajuripada,Khajuripada,Titrapanga
310815,NEDIGURA,Kandhamal,Khajuripada,Khajuripada,Titrapanga
310819,BARINAGURA,Kandhamal,Khajuripada,Khajuripada,Titrapanga
310823,RAJAKHAMAR,Kandhamal,Khajuripada,Khajuripada,Titrapanga
310826,TILAKAPAPARA,Kandhamal,Khajuripada,Khajuripada,Titrapanga
310834,KHAMAR,Kandhamal,Khajuripada,Khajuripada,Gudari
310874,KALARI,Kandhamal,Khajuripada,Khajuripada,Titrapanga
310780,NUASAHI,Kandhamal,Khajuripada,Khajuripada,Balaskumpa
309085,GANJUPADAR,Kandhamal,Khajuripada,Khajuripada,Dutimendi
310832,SIDINGI,Kandhamal,Khajuripada,Khajuripada,Dutipada
310837,BARIKUMPA,Kandhamal,Khajuripada,Khajuripada,Balaskumpa
310828,NABAGUBA,Kandhamal,Khajuripada,Khajuripada,Balaskumpa
310855,NERISAHI,Kandhamal,Khajuripada,Khajuripada,Dutimendi
310865,RAGAPADAR,Kandhamal,Khajuripada,Khajuripada,Pirikudi
310876,PATRAPARA,Kandhamal,Khajuripada,Khajuripada,Dutipada
310860,RAIKHOL,Kandhamal,Khajuripada,Khajuripada,Dutipada
310873,KUKURKUMPA,Kandhamal,Khajuripada,Khajuripada,Dutipada
310797,SUMBEPADAR,Kandhamal,Khajuripada,Khajuripada,Dutimendi
310842,KHAJURIPARA,Kandhamal,Khajuripada,Khajuripada,Khajuripada
310812,KENDISAHI,Kandhamal,Khajuripada,Khajuripada,Dutipada
310825,FOREST,Kandhamal,Khajuripada,Khajuripada,
310822,GHUGULASAHI,Kandhamal,Khajuripada,Khajuripada,Khajuripada
310859,FOREST,Kandhamal,Khajuripada,Khajuripada,
310870,DUTIMENDI,Kandhamal,Khajuripada,Khajuripada,Dutimendi
310850,DENENGA,Kandhamal,Khajuripada,Khajuripada,Khajuripada
310884,CHARIPARA,Kandhamal,Khajuripada,Khajuripada,Khajuripada
310877,PEHABARI,Kandhamal,Khajuripada,Khajuripada,Arapaju
310863,KURAPARA,Kandhamal,Khajuripada,Khajuripada,Titrapanga
310869,SURULI,Kandhamal,Khajuripada,Khajuripada,Gudari
310868,PITABARI,Kandhamal,Phulabani Town,Phulbani,Alami
310875,BANDHSAHI,Kandhamal,Phulabani Town,Phulbani,Alami
310867,NERIPARA,Kandhamal,Phulabani Town,Phulbani,Alami
310880,LENGARASAHI,Kandhamal,Phulabani Town,Phulbani,Alami
310885,KHADMUNDA,Kandhamal,Khajuripada,Khajuripada,Pirikudi
310894,TERAGUDA,Kandhamal,Phulabani Town,Phulbani,Alami
310902,GUDRISAHI,Kandhamal,Khajuripada,Khajuripada,Gudari
310942,GUDARI,Kandhamal,Khajuripada,Khajuripada,Gudari
310898,DENANGPAJU,Kandhamal,Khajuripada,Khajuripada,Pirikudi
310921,KARARAKUMPA,Kandhamal,Khajuripada,Khajuripada,Pirikudi
310956,DUTIPARA,Kandhamal,Khajuripada,Khajuripada,Dutipada
310928,JAMUJHARI,Kandhamal,Khajuripada,Khajuripada,Dutipada
310937,LAMBAGURARI,Kandhamal,Khajuripada,Khajuripada,Dutimendi
310927,JALANGAPADAR,Kandhamal,Khajuripada,Khajuripada,Pirikudi
310943,BILABARI,Kandhamal,Khajuripada,Khajuripada,Pirikudi
310939,PIRKURI,Kandhamal,Khajuripada,Khajuripada,Pirikudi
310968,RUJIPARA,Kandhamal,Khajuripada,Khajuripada,Pirikudi
310970,BADALASAHI,Kandhamal,Khajuripada,Khajuripada,Dutimendi
310888,PINDABARI,Kandhamal,Khajuripada,Khajuripada,Dutimendi
310882,SURATABANDHA,Kandhamal,Khajuripada,Khajuripada,Dutimendi
310919,BURKARAKERI,Kandhamal,Khajuripada,Khajuripada,Arapaju
310917,SASAKERI,Kandhamal,Khajuripada,Khajuripada,Arapaju
310957,PREMAJHARI,Kandhamal,Khajuripada,Khajuripada,Dutimendi
310940,KARUNA,Kandhamal,Khajuripada,Khajuripada,Arapaju
310954,ARAPAJU,Kandhamal,Khajuripada,Khajuripada,Arapaju
310948,MALABHUIN,Kandhamal,Khajuripada,Khajuripada,Dutimendi
310988,FOREST,Kandhamal,Khajuripada,Khajuripada,
310983,DAKENI,Kandhamal,Khajuripada,Khajuripada,Dutimendi
326044,NAIKGAN,Nayagarh,Banigochha,Dasapalla,Kujamendhi
326060, ,Nayagarh,Banigochha,Dasapalla,
326070,BANIGOCHHA,Nayagarh,Banigochha,Dasapalla,Banigochha
326087,BIDAPAJU,Nayagarh,Banigochha,Dasapalla,Banigochha
326080,KAMUTIPANGA,Nayagarh,Banigochha,Dasapalla,Banigochha
326101,KANKANAMENDHI,Nayagarh,Banigochha,Dasapalla,Kujamendhi
326083,PURUNAPANI,Nayagarh,Banigochha,Dasapalla,Banigochha
326092,PENAGOLA,Nayagarh,Banigochha,Dasapalla,Banigochha
289805,BADALASAHI,Boudh,Puruna Katak,Harabhanga,Adenigarh
289806,PANDRAMASKA,Boudh,Puruna Katak,Harabhanga,
326065,TAKUDA,Nayagarh,Banigochha,Dasapalla,Banigochha
326058, ,Nayagarh,Banigochha,Dasapalla,
326084,KULURUKUMPA,Nayagarh,Banigochha,Dasapalla,Kulurukumpa
326071,JAMUSAHI,Nayagarh,Banigochha,Dasapalla,Kulurukumpa
326079,BANIBIRI,Nayagarh,Banigochha,Dasapalla,Kulurukumpa
326089,GARASA,Nayagarh,Banigochha,Dasapalla,Banigochha
326094,RAGUDA,Nayagarh,Banigochha,Dasapalla,Banigochha
289816,SIGIDASAHI,Boudh,Harbhanga,Harabhanga,Talagaon
289814,RANEESAHI,Boudh,Harbhanga,Harabhanga,Talagaon
289828,CHANDRANAGARA,Boudh,Harbhanga,Harabhanga,Talagaon
289972,GOCHHASAHI,Boudh,Puruna Katak,Harabhanga,Adenigarh
289973,SOBERI,Boudh,Puruna Katak,Harabhanga,Adenigarh
291004,RASAHI,Boudh,Puruna Katak,Harabhanga,Adenigarh
289971,DHIPASAHI,Boudh,Puruna Katak,Harabhanga,Adenigarh
289975,BALAJU,Boudh,Puruna Katak,Harabhanga,Adenigarh
289974,ADABAJU,Boudh,Puruna Katak,Harabhanga,Adenigarh
289976,LENGARPAJU,Boudh,Puruna Katak,Harabhanga,Adenigarh
289807,SULAGAON,Boudh,Puruna Katak,Harabhanga,Adenigarh
289809,KUCHUDA,Boudh,Puruna Katak,Harabhanga,Adenigarh
289815,BARINGI,Boudh,Puruna Katak,Harabhanga,Adenigarh
289833,BADAPANKALSAHI,Boudh,Harbhanga,Harabhanga,Talagaon
289835,REMEDA,Boudh,Harbhanga,Harabhanga,Talagaon
289837,GORADAMUNDA,Boudh,Harbhanga,Harabhanga,Talagaon
289977,GOCHHABARI,Boudh,Harbhanga,Harabhanga,Talagaon
289840,KUDURUMA,Boudh,Harbhanga,Harabhanga,Adenigarh
289985,SANAGUNDURISAHI,Boudh,Harbhanga,Harabhanga,Talagaon
289994,KIRAMASKA,Boudh,Harbhanga,Harabhanga,Talagaon
290008,TALAGAN,Boudh,Harbhanga,Harabhanga,Talagaon
290005,GOBINDPUR,Boudh,Harbhanga,Harabhanga,Talagaon
290004,KURSUKHOL,Boudh,Harbhanga,Harabhanga,Talagaon
587299,FOREST,Boudh,Puruna Katak,Harabhanga,
290003,KUCHAPAJU,Boudh,Puruna Katak,Harabhanga,Adenigarh
290021,GUNDURISAHI,Boudh,Puruna Katak,Harabhanga,Adenigarh
290037,ANDHENIGAR,Boudh,Puruna Katak,Harabhanga,Adenigarh
290040,GUNDURISAHI(KA),Boudh,Puruna Katak,Harabhanga,
290062,NUAGAN,Boudh,Puruna Katak,Harabhanga,Adenigarh
290083,KALAMATI,Boudh,Puruna Katak,Harabhanga,Banibhusanpur
290097,KARADAKOTHA,Boudh,Puruna Katak,Harabhanga,Mahalikpada
290088,PANCHKODI,Boudh,Puruna Katak,Harabhanga,Banibhusanpur
290102,DIGPADAR,Boudh,Puruna Katak,Harabhanga,Banibhusanpur
289808,KHALAGADU,Boudh,Puruna Katak,Harabhanga,Talagaon
289811,GANDAPAJU,Boudh,Puruna Katak,Harabhanga,Talagaon
289812,DAKAPADAR,Boudh,Puruna Katak,Harabhanga,Talagaon
289818,BUDHUNI,Boudh,Puruna Katak,Harabhanga,Adenigarh
289841,KATARADA,Boudh,Puruna Katak,Harabhanga,Talagaon
289997,KANTISAR,Boudh,Harbhanga,Harabhanga,Talagaon
290010,KANDARA,Boudh,Puruna Katak,Harabhanga,Adenigarh
290020,KACHAPAJU,Boudh,Puruna Katak,Harabhanga,Adenigarh
587300,FOREST,Boudh,Puruna Katak,Harabhanga,
290032,SULKETI,Boudh,Puruna Katak,Harabhanga,Adenigarh
290007,SANKOI,Boudh,Harbhanga,Harabhanga,Talagaon
290015,BADAKOI,Boudh,Harbhanga,Harabhanga,Talagaon
290016,BEHERUSAHI,Boudh,Harbhanga,Harabhanga,Talagaon
290024,BARAMUNDA,Boudh,Harbhanga,Harabhanga,Talagaon
290028,SANABHURTA,Boudh,Harbhanga,Harabhanga,Talagaon
290026,DALAKASAHI,Boudh,Harbhanga,Harabhanga,Talagaon
290029,LEMBAGOCHHA,Boudh,Harbhanga,Harabhanga,Talagaon
290045,BADABHURTA,Boudh,Harbhanga,Harabhanga,Talagaon
290036,BADAGUNDURISAHI,Boudh,Harbhanga,Harabhanga,Talagaon
290042,TENTULIPADAR,Boudh,Harbhanga,Harabhanga,
289827,MADHAPUR,Boudh,Puruna Katak,Harabhanga,Adenigarh
289829,BANSIJOR,Boudh,Puruna Katak,Harabhanga,Adenigarh
289838,SOLAGADU,Boudh,Puruna Katak,Harabhanga,Adenigarh
289986,GORASAHI,Boudh,Puruna Katak,Harabhanga,Adenigarh
289987,RANIGANJ,Boudh,Puruna Katak,Harabhanga,Adenigarh
290022,GOCHHABARI,Boudh,Puruna Katak,Harabhanga,Adenigarh
290014,BANKPAJU,Boudh,Puruna Katak,Harabhanga,Adenigarh
290035,SURTAGANDA,Boudh,Puruna Katak,Harabhanga,Adenigarh
290113,ADIPADAR,Boudh,Harbhanga,Harabhanga,Chhatranga
290132,BAHALI,Boudh,Puruna Katak,Harabhanga,Banibhusanpur
290058,KHALISAHI,Boudh,Harbhanga,Harabhanga,Talagaon
