object_id,revenue_ci,dtname,workers-affected-pct
18-320-00204,Barnagar (Pt),CHIRANG,85.96
18-320-00205,Bengtal,CHIRANG,85.96
18-320-00206,Sidli (Pt),CHIRANG,85.96
18-320-00207,Bijni (Pt),CHIRANG,85.96
18-321-00208,Rangia(Pt),KAMRUP,61.86
18-321-00209,Koya,KAMRUP,61.86
18-321-00210,Kamalpur,KAMRUP,61.86
18-321-00211,Hajo,KAMRUP,61.86
18-321-00212,Chhaygaon,KAMRUP,61.86
18-321-00213,Goroimari,KAMRUP,61.86
18-321-00214,Chamaria,KAMRUP,61.86
18-321-00215,Nagarbera,KAMRUP,61.86
18-321-00216,Boko,KAMRUP,61.86
18-321-00217,NorthGuwahati,KAMRUP,61.86
18-321-00218,Jalah (Pt),KAMRUP,61.86
18-322-00219,Guwahati,KAMRUP METRO,40.36
18-322-00220,Sonapur,KAMRUP METRO,40.36
18-322-00221,Chandrapur,KAMRUP METRO,40.36
18-323-00222,Tihu(Pt),NALBARI,47.21
18-323-00223,PachimNalbari,NALBARI,47.21
18-323-00224,Barkhetri,NALBARI,47.21
18-323-00225,Barbhag,NALBARI,47.21
18-323-00226,Nalbari,NALBARI,47.21
18-323-00227,Banekuchi,NALBARI,47.21
18-323-00228,Ghograpar (Pt),NALBARI,47.21
18-324-00260,Baganpara (Pt),BAKSA,81.84
18-323-00230,Baganpara (Pt),NALBARI,47.21
18-324-00231,Barnagar (Pt),BAKSA,81.84
18-324-00232,Ghograpar (Pt),BAKSA,81.84
18-324-00233,Jalah (Pt),BAKSA,81.84
18-324-00234,Barama,BAKSA,81.84
18-816-00235,Rangia (Pt),TAMULPUR,81.84
18-816-00236,Pathorighat (Pt),TAMULPUR,81.84
18-325-00237,Khoirabari (Pt),DARRANG,85.43
18-325-00238,Pathorighat (Pt),DARRANG,85.43
18-325-00239,Sipajhar,DARRANG,85.43
18-326-00240,Dhekiajuli (Pt),UDALGURI,80.43
18-326-00241,Khoirabari (Pt),UDALGURI,80.43
18-326-00242,Pathorighat (Pt),UDALGURI,80.43
18-326-00243,Mangaldoi (Pt),UDALGURI,80.43
18-326-00244,Dalgaon (Pt),UDALGURI,80.43
18-326-00245,Harisinga,UDALGURI,80.43
18-326-00246,Udalguri,UDALGURI,80.43
18-326-00247,Mazbat,UDALGURI,80.43
18-755-00248,Mahmora,CHARAIDEO,97.38
18-756-00249,Biswanath,BISWANATH,55.39
18-756-00250,Helem,BISWANATH,55.39
18-756-00251,Gohpur,BISWANATH,55.39
18-757-00252,Hojai,HOJAI,75.41
18-757-00253,Doboka,HOJAI,75.41
18-757-00254,Lanka,HOJAI,75.41
18-759-00255,Donka,WEST KARBI ANGLONG,95.44
18-758-00256,South Salmara,SOUTH SALMARA MANCACHAR,84.29
18-758-00257,Mankachar,SOUTH SALMARA MANCACHAR,84.29
18-816-00258,Bajali (Pt),TAMULPUR,81.84
18-816-00259,Goreswar (Pt),TAMULPUR,81.84
18-816-00261,Tamulpur,TAMULPUR,81.84
18-324-00262,Baksa,BAKSA,81.84
18-324-00263,Sarupeta (Pt),BAKSA,81.84
18-303-00264,Barnagar (Pt),BARPETA,78.24
18-799-00265,Sarupeta (Pt),BAJALI,78.24
18-303-00266,Chenga,BARPETA,78.24
18-322-00267,North Guwahati (Pt),KAMRUP METRO,40.36
18-326-00268,Kalaigaon (Pt),UDALGURI,80.43
18-325-00269,Mangaldoi (Pt),DARRANG,85.43
18-325-00270,Dalgaon (Pt),DARRANG,85.43
18-304-00271,Mayong,MORIGAON,55.93
18-321-00272,Palasbari,KAMRUP,61.86
18-321-00273,Azara,KAMRUP,61.86
18-301-00274,Gossaigaon (Pt),DHUBRI,78.55
18-312-00276,Jorhat West,JORHAT,73.71
18-312-00277,Jorhat East,JORHAT,73.71
18-755-00278,Sapekhati,CHARAIDEO,97.38
18-755-00279,Sonari,CHARAIDEO,97.38
18-760-00280,Ujani Majuli,MAJULI,88.08
18-760-00281,Majuli,MAJULI,88.08
18-314-00275,Phuloni,KARBI ANGLONG,79.48
